iter	Passed	Remaining
437	1405	11427
438	1408	11424
439	1411	11423
440	1415	11421
441	1418	11419
442	1422	11418
443	1425	11416
444	1428	11414
445	1432	11412
446	1435	11411
447	1438	11409
448	1442	11407
449	1445	11405
450	1449	11404
451	1452	11402
452	1455	11400
453	1459	11397
454	1462	11395
455	1466	11394
456	1469	11392
457	1472	11390
458	1476	11388
459	1479	11386
460	1483	11386
461	1486	11384
462	1489	11382
463	1493	11379
464	1496	11377
465	1499	11375
466	1503	11373
467	1506	11371
468	1510	11368
469	1513	11366
470	1516	11364
471	1520	11361
472	1523	11360
473	1526	11358
474	1530	11356
475	1533	11353
476	1536	11351
477	1540	11349
478	1543	11346
479	1546	11344
480	1550	11342
481	1553	11339
482	1556	11336
483	1560	11334
484	1563	11331
485	1566	11329
486	1570	11327
487	1573	11325
488	1575	11313
489	1579	11311
490	1582	11308
491	1585	11306
492	1589	11306
493	1593	11306
494	1596	11303
495	1599	11301
496	1603	11299
497	1606	11297
498	1609	11295
499	1613	11292
500	1616	11289
501	1619	11287
502	1623	11285
503	1626	11284
504	1630	11281
505	1633	11280
506	1637	11278
507	1640	11276
508	1643	11273
509	1647	11271
510	1650	11268
511	1653	11266
512	1657	11264
513	1660	11261
514	1663	11259
515	1667	11257
516	1670	11254
517	1673	11252
518	1677	11250
519	1680	11247
520	1684	11245
521	1687	11242
522	1690	11239
523	1693	11236
524	1697	11234
525	1700	11231
526	1703	11229
527	1707	11226
528	1710	11224
529	1714	11222
530	1717	11219
531	1720	11217
532	1724	11215
533	1727	11213
534	1730	11210
535	1734	11207
536	1737	11205
537	1740	11202
538	1744	11200
539	1747	11197
540	1751	11195
541	1754	11193
542	1757	11190
543	1761	11187
544	1764	11185
545	1767	11182
546	1771	11179
547	1774	11176
548	1777	11174
549	1780	11170
550	1784	11167
551	1787	11165
552	1790	11162
553	1794	11159
554	1797	11156
555	1800	11153
556	1804	11151
557	1807	11148
558	1810	11145
559	1813	11142
560	1817	11140
561	1820	11137
562	1824	11136
563	1827	11133
564	1830	11130
565	1834	11128
566	1835	11112
567	1838	11109
568	1842	11107
569	1845	11104
570	1848	11101
571	1852	11099
572	1855	11097
573	1858	11094
574	1862	11092
575	1865	11089
576	1868	11086
577	1872	11084
578	1875	11081
579	1878	11078
580	1882	11076
581	1885	11073
582	1888	11070
583	1892	11068
584	1895	11065
585	1898	11062
586	1902	11059
587	1905	11056
588	1908	11053
589	1911	11049
590	1915	11047
591	1918	11044
592	1921	11041
593	1924	11037
594	1928	11034
595	1931	11031
596	1934	11028
597	1938	11025
598	1940	11017
599	1943	11014
600	1946	11010
601	1950	11007
602	1953	11004
603	1956	11001
604	1959	10998
605	1963	10995
606	1966	10992
607	1969	10989
608	1973	10986
609	1976	10983
610	1979	10980
611	1982	10976
612	1986	10973
613	1989	10970
614	1992	10967
615	1995	10964
616	1999	10960
617	2002	10957
618	2005	10954
619	2008	10951
620	2012	10948
621	2015	10946
622	2018	10943
623	2022	10940
624	2025	10937
625	2028	10933
626	2031	10931
627	2035	10928
628	2036	10916
629	2040	10913
630	2043	10910
631	2046	10907
632	2050	10904
633	2053	10901
634	2056	10899
635	2060	10896
636	2063	10893
637	2066	10890
638	2070	10887
639	2073	10884
640	2076	10881
641	2079	10878
642	2083	10875
643	2086	10872
644	2089	10870
645	2093	10867
646	2096	10864
647	2099	10861
648	2102	10858
649	2106	10855
650	2109	10852
651	2112	10849
652	2116	10846
653	2119	10843
654	2122	10840
655	2126	10837
656	2129	10835
657	2132	10832
658	2135	10829
659	2139	10826
660	2142	10823
661	2145	10820
662	2149	10817
663	2152	10814
664	2156	10813
665	2159	10810
666	2162	10807
667	2166	10804
668	2169	10801
669	2172	10798
670	2176	10796
671	2179	10793
