iter	RMSE
330	73.9987901
331	73.78860383
332	73.68041135
333	73.48204935
334	73.29329805
335	73.10139515
336	72.91718247
337	72.74472953
338	72.56464869
339	72.37005815
340	72.26450245
341	72.06673026
342	71.89985774
343	71.71537812
344	71.53038872
345	71.35016996
346	71.16597547
347	71.01002477
348	70.82848999
349	70.6565067
350	70.48173274
351	70.31430913
352	70.14850368
353	70.02537927
354	69.8446226
355	69.65809102
356	69.49240921
357	69.31594263
358	69.18344189
359	69.05451231
360	68.94245373
361	68.78522841
362	68.60763151
363	68.45272715
364	68.30972894
365	68.14418975
366	67.99388288
367	67.82664184
368	67.66524875
369	67.49956042
370	67.3550497
371	67.1914667
372	67.07340184
373	66.93033508
374	66.80244909
375	66.68189177
376	66.54064234
377	66.40462731
378	66.31073513
379	66.16214783
380	66.00738755
381	65.86047241
382	65.71000067
383	65.57723141
384	65.47112665
385	65.32784414
386	65.21878821
387	65.07544128
388	64.92731852
389	64.78700888
390	64.66435071
391	64.53864947
392	64.43451564
393	64.2965018
394	64.17442186
395	64.03670672
396	63.88951539
397	63.80267224
398	63.68606666
399	63.55212939
400	63.44628104
401	63.33485018
402	63.20095558
403	63.08565778
404	62.99101297
405	62.85309856
406	62.72944839
407	62.61233875
408	62.49583952
409	62.37593134
410	62.24998462
411	62.17860604
412	62.04810881
413	61.91367957
414	61.79100268
415	61.69416062
416	61.62332997
417	61.52697769
418	61.46100077
419	61.35767864
420	61.27074729
421	61.15433788
422	61.0305829
423	60.90379183
424	60.79730465
425	60.68126148
426	60.59653189
427	60.47616873
428	60.37841539
429	60.26679329
430	60.15747953
431	60.04703415
432	59.95827331
433	59.85132181
434	59.74786776
435	59.63013823
436	59.53547342
437	59.46084905
438	59.36571047
439	59.27637117
440	59.16526654
441	59.07700668
442	59.00304922
443	58.92155377
444	58.84960169
445	58.76735338
446	58.6760029
447	58.58170679
448	58.49472712
449	58.43909668
450	58.35529272
451	58.26319295
452	58.16466398
453	58.08116348
454	58.0148749
455	57.92048805
456	57.84362404
457	57.75093924
458	57.64726158
459	57.55179143
460	57.47208888
461	57.38407412
462	57.30248048
463	57.23242188
464	57.15939173
465	57.07905771
466	57.00265866
467	56.9075226
468	56.82936003
469	56.74994893
470	56.66485924
471	56.58070568
472	56.50616336
473	56.41670362
474	56.34757106
475	56.2835366
476	56.19565138
477	56.10477214
478	56.03308533
479	55.94932262
480	55.87175901
481	55.77871135
482	55.70129135
483	55.64771166
484	55.57216335
485	55.50349471
486	55.42940631
487	55.34949305
488	55.30505641
489	55.21961864
490	55.16405943
491	55.1210043
492	55.04996154
493	54.99601379
494	54.91890404
495	54.86223516
496	54.79627116
497	54.75004526
498	54.68088
499	54.63229568
500	54.56605117
501	54.49242509
502	54.43260741
503	54.35992728
504	54.30731821
505	54.25375223
506	54.21126546
507	54.14546462
508	54.07228038
509	54.0038267
510	53.93093583
511	53.8599588
512	53.79206907
513	53.72590216
514	53.6602585
515	53.59800879
516	53.54178507
517	53.47107818
518	53.40663969
519	53.36264051
520	53.31352766
521	53.26958881
522	53.21884847
523	53.16758378
524	53.10293689
525	53.03371261
526	52.97048341
527	52.92521574
528	52.87349005
529	52.8321325
530	52.77082408
531	52.71819081
532	52.65956975
533	52.61120782
534	52.55957591
535	52.51386172
536	52.4466562
537	52.40567744
538	52.35132918
539	52.30491874
540	52.25305458
541	52.20047216
542	52.14539044
543	52.10625366
544	52.04172048
545	51.98844212
546	51.93050732
547	51.86549093
548	51.806102
549	51.74423922
550	51.69645805
551	51.6580604
552	51.60771121
553	51.54986203
554	51.49982633
555	51.442518
556	51.39206675
557	51.34029392
558	51.28523914
559	51.2494225
560	51.19234255
561	51.13646749
562	51.1069228
563	51.05819697
564	51.00587385
565	50.9606485
566	50.94682132
567	50.90725461
568	50.86046039
569	50.82696632
570	50.78036135
571	50.73691654
572	50.68820889
573	50.64210347
574	50.60797296
575	50.55440504
576	50.50229023
577	50.44951846
578	50.40480881
579	50.36504937
580	50.33315564
581	50.29660417
582	50.25392326
583	50.21694851
584	50.1894159
585	50.14598652
586	50.11600552
587	50.07835543
588	50.02581244
589	49.99857022
590	49.95515583
591	49.91647542
592	49.87198665
593	49.82480294
594	49.77492981
595	49.72641653
596	49.68701421
597	49.64817409
598	49.61957131
599	49.58813617
600	49.54820901
601	49.52134211
602	49.477627
603	49.43510828
604	49.40677743
605	49.37750834
606	49.34171508
607	49.31293296
608	49.27520794
609	49.23450556
610	49.1992478
611	49.16091279
612	49.12116558
613	49.07384486
614	49.04924519
615	49.01565774
616	48.97348255
617	48.9410036
618	48.91126857
619	48.87654715
620	48.83809783
621	48.80014339
622	48.76399297
623	48.73372567
624	48.70647409
625	48.67341003
626	48.63469468
627	48.60190551
628	48.58705124
629	48.55038871
630	48.52115289
631	48.48700482
632	48.45374266
633	48.4164736
634	48.38719446
635	48.35804055
636	48.33792937
637	48.30790172
638	48.2691493
639	48.23608478
640	48.20617176
641	48.18190407
642	48.15285179
643	48.12902243
644	48.09779965
645	48.06907131
646	48.04142229
647	48.00559116
648	47.97934369
649	47.93977223
650	47.89854169
651	47.87052693
652	47.83703375
653	47.80539362
654	47.76647325
655	47.73930419
656	47.702862
657	47.66588908
658	47.63714628
659	47.60464359
660	47.58304419
661	47.55408148
662	47.5218962
663	47.49440191
664	47.458546
665	47.43425975
666	47.40507107
667	47.38355658
668	47.35885956
669	47.33202925
670	47.30661215
671	47.27895643
672	47.25102138
673	47.21865379
674	47.18110471
675	47.14935355
676	47.12767811
677	47.09601608
678	47.06412712
679	47.03472339
680	46.99833295
681	46.97768515
682	46.9487143
683	46.92155824
684	46.88930867
685	46.8604336
686	46.83650352
687	46.80410547
688	46.78788302
689	46.76695244
690	46.74742913
691	46.72811889
692	46.70570708
693	46.67933085
694	46.65369475
695	46.63069198
696	46.61612117
697	46.59090973
698	46.56522079
699	46.53078833
700	46.51130667
701	46.48029065
702	46.45780845
703	46.43936074
704	46.41674785
705	46.39156945
706	46.37578672
707	46.35511184
708	46.32863823
709	46.30171886
710	46.27596885
711	46.25569967
712	46.22201745
713	46.19691399
714	46.17421859
715	46.14788036
716	46.12181439
717	46.10005754
718	46.08419257
719	46.05766956
720	46.03158138
721	46.00551306
722	45.98641963
723	45.96843459
724	45.94660378
725	45.92586816
726	45.90362021
727	45.87307278
728	45.85274298
729	45.83289015
730	45.81230125
731	45.79151103
732	45.77143728
733	45.74699566
734	45.72276842
735	45.70516991
736	45.68395189
737	45.6614072
738	45.64074797
739	45.6197932
740	45.60446881
741	45.58476071
742	45.55566582
743	45.53114631
744	45.50755085
745	45.48612326
746	45.46855157
747	45.44158077
748	45.41807737
749	45.39476109
750	45.37244416
751	45.3569075
752	45.33512503
753	45.31188796
754	45.28794147
755	45.26878795
756	45.24906
757	45.22762681
758	45.2030502
759	45.18273477
760	45.16643667
761	45.15250381
762	45.13249993
763	45.11257747
764	45.08610195
765	45.06012277
766	45.03580001
767	45.01877745
768	44.9930591
769	44.97334023
770	44.96023633
771	44.93645052
772	44.9165784
773	44.89973734
774	44.88992529
775	44.87084731
776	44.84985718
777	44.83145491
778	44.81406171
779	44.79432583
780	44.78275364
781	44.76409495
782	44.74774171
783	44.7346726
784	44.7101577
785	44.69221783
786	44.67750461
787	44.65910185
788	44.6355824
789	44.6131688
790	44.59325341
791	44.58483728
792	44.56453031
793	44.54370227
794	44.53219772
795	44.51878896
796	44.51608227
797	44.4971957
798	44.48130769
799	44.46306657
800	44.44644688
801	44.43318457
802	44.41088628
803	44.38832998
804	44.372853
805	44.35336121
806	44.33113677
807	44.30898745
808	44.29144339
809	44.26950019
810	44.25114273
811	44.22964728
812	44.21232888
813	44.19258066
814	44.17479256
815	44.17037591
816	44.15095599
817	44.13442247
818	44.11741844
819	44.09851251
820	44.08408143
821	44.0647774
822	44.0538956
823	44.03661209
824	44.01470964
825	43.99821901
826	43.98518059
827	43.97373843
828	43.95865352
829	43.94231369
830	43.92333629
831	43.90251789
832	43.88739809
833	43.8787317
834	43.86166254
835	43.84931779
836	43.83238144
837	43.81840189
838	43.8061882
839	43.78782904
840	43.76676444
841	43.74490009
842	43.72699559
843	43.70849719
844	43.69180677
845	43.67653645
846	43.65993169
847	43.65202042
848	43.63488178
849	43.61620879
850	43.59763513
851	43.5816374
852	43.56084011
853	43.54537238
854	43.52737235
855	43.51277508
856	43.50120372
857	43.48419492
858	43.47143376
859	43.45619742
860	43.43988748
861	43.41887916
862	43.40681685
863	43.39266199
864	43.3776447
865	43.36112711
866	43.35019373
867	43.33426569
868	43.3142657
869	43.30531421
870	43.28581433
871	43.27005867
872	43.24607306
873	43.23291976
874	43.21769701
875	43.20329736
876	43.18563792
877	43.17232642
878	43.15874252
879	43.14491212
880	43.13124207
881	43.12068838
882	43.09812842
883	43.07990382
884	43.07058124
885	43.05517679
886	43.0456529
887	43.03122602
888	43.01948041
889	43.01164709
890	42.99522657
891	42.98186245
892	42.9650815
893	42.95028622
894	42.93347818
895	42.91855996
896	42.9019424
897	42.88612739
898	42.87741223
899	42.86428312
900	42.85052042
901	42.83869723
902	42.8195324
903	42.80651927
904	42.7935851
905	42.77813631
906	42.76043049
907	42.74566376
908	42.73135555
909	42.71638733
910	42.70778783
911	42.6903828
912	42.67775168
913	42.66439727
914	42.65536785
915	42.64096299
916	42.62902526
917	42.61127477
918	42.59895969
919	42.58705687
920	42.57390858
921	42.56225179
922	42.55268329
923	42.53950332
924	42.52403233
925	42.51228516
926	42.5003521
927	42.49101587
928	42.47666712
929	42.46595297
930	42.45422599
931	42.44317374
932	42.43039169
933	42.4141496
934	42.41333081
935	42.40302411
936	42.39515613
937	42.38669309
938	42.37633035
939	42.36233714
940	42.34685777
941	42.33562671
942	42.32613495
943	42.31629127
944	42.30357482
945	42.28942316
946	42.28046931
947	42.27173549
948	42.25900038
949	42.24682768
950	42.23267481
951	42.22230479
952	42.21007653
953	42.19739079
954	42.18445912
955	42.16594884
956	42.150981
957	42.13745253
958	42.12512159
959	42.11105977
960	42.09667648
961	42.08750598
962	42.07352256
963	42.06560157
964	42.05427366
965	42.03877454
966	42.02831605
967	42.01666939
968	42.0023248
969	41.98739071
970	41.97528894
971	41.96474216
972	41.95305206
973	41.93957211
974	41.92915124
975	41.9180771
976	41.90531407
977	41.89650971
978	41.88722557
979	41.87715262
980	41.86213955
981	41.85034222
982	41.84250381
983	41.82686606
984	41.81085762
985	41.79948705
986	41.78828526
987	41.77917199
988	41.77244642
989	41.75929383
990	41.74459781
991	41.73040104
992	41.71909854
993	41.71196941
994	41.70056508
995	41.69100912
996	41.67720175
997	41.66659792
998	41.65534531
999	41.64234271
1000	41.63178809
1001	41.61770544
1002	41.60852654
1003	41.59812547
1004	41.58476163
1005	41.57571059
1006	41.56361841
1007	41.55115575
1008	41.53897892
1009	41.52313463
1010	41.50981368
1011	41.50059454
1012	41.49460302
1013	41.48870546
1014	41.4726633
1015	41.46204946
1016	41.44856941
1017	41.44060194
1018	41.43067294
1019	41.41667752
1020	41.40571547
1021	41.39387471
1022	41.38372386
1023	41.37206998
1024	41.36543288
1025	41.35778823
1026	41.3467785
1027	41.33657047
1028	41.32512117
1029	41.31957596
1030	41.30775079
1031	41.29603549
1032	41.28187466
1033	41.27181159
1034	41.26595341
1035	41.25371873
1036	41.24639799
1037	41.23568179
1038	41.22674392
1039	41.21743991
1040	41.20759956
1041	41.19703308
1042	41.18875295
1043	41.17492423
1044	41.16146755
1045	41.14543468
1046	41.13765942
1047	41.12661498
1048	41.11409482
1049	41.10568257
1050	41.09869258
1051	41.08839591
1052	41.07865114
1053	41.06970126
1054	41.05625681
1055	41.04604776
1056	41.03842065
1057	41.02381177
1058	41.012593
1059	40.9998154
1060	40.98734006
1061	40.97966776
1062	40.96752344
1063	40.95899985
1064	40.94970231
1065	40.93874357
1066	40.92452667
1067	40.91260001
1068	40.90044326
1069	40.89330921
1070	40.8808957
1071	40.87577982
1072	40.86934485
1073	40.85444588
1074	40.84365952
1075	40.8354686
1076	40.82890873
1077	40.82045829
1078	40.80745375
1079	40.79867383
1080	40.78755675
1081	40.77944052
1082	40.76606747
1083	40.75482469
1084	40.74172296
1085	40.73169479
1086	40.71615243
1087	40.70671304
1088	40.70621968
1089	40.69743258
1090	40.68494745
1091	40.66906915
1092	40.66146156
1093	40.64879583
1094	40.63669329
1095	40.62610231
1096	40.62092547
1097	40.60889085
1098	40.60100729
1099	40.59223283
1100	40.58546828
1101	40.5724962
1102	40.56599402
1103	40.55720862
1104	40.54996159
1105	40.54003241
1106	40.52939251
1107	40.52187863
1108	40.51503243
1109	40.50838796
1110	40.4996708
1111	40.48991924
1112	40.47647829
1113	40.46875303
1114	40.45983628
1115	40.44900017
1116	40.44020304
1117	40.43080949
1118	40.41911172
1119	40.40767903
1120	40.4000423
1121	40.3898332
1122	40.38891191
1123	40.38183484
1124	40.3731102
1125	40.36183393
1126	40.35165627
1127	40.34157241
1128	40.33264179
1129	40.32340544
1130	40.31754037
1131	40.31172564
1132	40.30157136
1133	40.2950564
1134	40.28753982
1135	40.28320489
1136	40.27212195
1137	40.26557081
1138	40.25782614
1139	40.24665017
1140	40.23788841
1141	40.22711498
1142	40.21784446
1143	40.20858177
1144	40.20102993
1145	40.19363342
1146	40.18785804
1147	40.17321333
1148	40.16550341
1149	40.16146957
1150	40.1502283
1151	40.13758872
1152	40.12978492
1153	40.11958842
1154	40.10958542
1155	40.10035436
1156	40.09259432
1157	40.08182839
1158	40.07190695
1159	40.06343405
1160	40.05423756
1161	40.04394088
1162	40.03136601
1163	40.02011717
1164	40.01069956
1165	40.00177176
1166	39.99262117
1167	39.98264006
1168	39.97536464
1169	39.96812481
1170	39.95976571
1171	39.95098226
1172	39.93847551
1173	39.92888032
1174	39.92063097
1175	39.91074846
1176	39.90352408
1177	39.89531554
1178	39.88662886
1179	39.88012206
1180	39.87439082
1181	39.86766306
1182	39.85845934
1183	39.8511757
1184	39.84669988
1185	39.83748587
1186	39.82984757
1187	39.81816489
1188	39.80649278
1189	39.79547723
1190	39.78337504
1191	39.77686217
1192	39.76582579
1193	39.7561635
1194	39.74629726
1195	39.73598337
1196	39.73170074
1197	39.72582885
1198	39.71859487
1199	39.71169646
1200	39.69651488
1201	39.68985333
1202	39.68288842
1203	39.67228669
1204	39.66204301
1205	39.65205962
1206	39.64266885
1207	39.63213466
1208	39.62424051
1209	39.61843167
1210	39.6060171
1211	39.59857304
1212	39.59277301
1213	39.58761802
1214	39.57852266
1215	39.5679119
1216	39.55885931
1217	39.54913101
1218	39.53924979
1219	39.52969793
1220	39.52585052
1221	39.51736994
1222	39.50971809
1223	39.50744451
1224	39.49806049
1225	39.49313827
1226	39.48160966
1227	39.47079039
1228	39.46292125
1229	39.4547398
1230	39.44895557
1231	39.44120033
1232	39.43505639
1233	39.42925964
1234	39.41968772
1235	39.40905704
1236	39.3973785
1237	39.39307879
1238	39.38231296
1239	39.37507456
1240	39.36614393
1241	39.35710554
1242	39.35176942
1243	39.34419431
1244	39.33676796
1245	39.32263397
1246	39.31512344
1247	39.3074343
1248	39.30274641
1249	39.29463515
1250	39.28620937
1251	39.2795136
1252	39.27085145
1253	39.26072882
1254	39.25091335
1255	39.24350926
1256	39.23819082
1257	39.23128096
1258	39.22562411
1259	39.21610277
1260	39.20797785
1261	39.19451725
1262	39.18790102
1263	39.17914811
1264	39.17308217
1265	39.16562282
1266	39.15634801
1267	39.14503353
1268	39.13517424
1269	39.12931769
1270	39.12268673
1271	39.11612796
1272	39.11128443
1273	39.10501485
1274	39.09680822
1275	39.09384458
1276	39.08899781
1277	39.08138032
1278	39.07224163
1279	39.06595969
1280	39.05764531
1281	39.05236501
1282	39.04090264
1283	39.03631731
1284	39.03058475
1285	39.02144317
1286	39.01373736
1287	39.0067081
1288	38.99978109
1289	38.99172043
1290	38.9812335
1291	38.97369539
1292	38.96684701
1293	38.95740185
1294	38.95298304
1295	38.94427817
1296	38.93627381
1297	38.92954299
1298	38.92319627
1299	38.91542971
1300	38.90858404
1301	38.89995698
1302	38.89471118
1303	38.88632851
1304	38.87688608
1305	38.86770239
1306	38.85937575
1307	38.8501447
1308	38.84143892
1309	38.83317148
1310	38.82273499
1311	38.81807904
1312	38.81156228
1313	38.80700327
1314	38.80197301
1315	38.79273173
1316	38.78476501
1317	38.77615334
1318	38.76806802
1319	38.76356308
1320	38.75776528
1321	38.75168376
1322	38.746904
1323	38.74162689
1324	38.73369437
1325	38.72725728
1326	38.71855327
1327	38.70701523
1328	38.70034199
1329	38.69223474
1330	38.68374445
1331	38.67439869
1332	38.66996295
1333	38.6624372
1334	38.65729041
1335	38.6501124
1336	38.6399634
1337	38.63386124
1338	38.62748863
1339	38.61967745
1340	38.61097033
1341	38.60300375
1342	38.59768047
1343	38.58824885
1344	38.58290208
1345	38.57365705
1346	38.56799868
1347	38.56093823
1348	38.55313933
1349	38.54741108
1350	38.54060974
1351	38.53269657
1352	38.52572636
1353	38.51532027
1354	38.50600827
1355	38.49732168
1356	38.49291862
1357	38.48811298
1358	38.4803272
1359	38.47132392
1360	38.46780566
1361	38.46072203
1362	38.45368599
1363	38.44817072
1364	38.44085599
1365	38.43335564
1366	38.43038735
1367	38.4215473
1368	38.4156266
1369	38.41016496
1370	38.40579224
1371	38.39626184
1372	38.39090519
1373	38.38676508
1374	38.37462034
1375	38.36847433
1376	38.36072507
1377	38.35438676
1378	38.34586377
1379	38.33888596
1380	38.33120481
1381	38.32275061
1382	38.31564537
1383	38.30713019
1384	38.30216229
1385	38.29618067
1386	38.29143972
1387	38.28133777
1388	38.27768166
1389	38.26914182
1390	38.26064068
1391	38.26041521
1392	38.25391216
1393	38.24852748
1394	38.24260914
1395	38.23841896
1396	38.2313659
1397	38.22493679
1398	38.21519069
1399	38.20718503
1400	38.20117249
1401	38.19540756
1402	38.18727876
1403	38.17926014
1404	38.16900642
1405	38.16054584
1406	38.1548418
1407	38.1488981
1408	38.14267178
1409	38.13847484
1410	38.12401613
1411	38.11945304
1412	38.10957048
1413	38.10204521
1414	38.0976613
1415	38.09303826
1416	38.08463631
1417	38.07894479
1418	38.07012325
1419	38.06473683
1420	38.0590995
1421	38.0535404
1422	38.04676513
1423	38.03901407
1424	38.03244125
1425	38.02455959
1426	38.0177523
1427	38.00830083
1428	38.00158891
1429	37.99172575
1430	37.98290551
1431	37.97583191
1432	37.97037693
1433	37.9576884
1434	37.9502787
1435	37.94202187
1436	37.93599556
1437	37.93055133
1438	37.92456842
1439	37.91925643
1440	37.9124968
1441	37.90540561
1442	37.89943132
1443	37.89395354
1444	37.88679178
1445	37.87858066
1446	37.87259748
1447	37.86405632
1448	37.85432347
1449	37.84889463
1450	37.84148729
1451	37.83684617
1452	37.83077406
1453	37.82548239
1454	37.81818483
1455	37.81419597
1456	37.80827117
1457	37.80354823
1458	37.79648511
1459	37.7886394
1460	37.78168662
1461	37.7750077
1462	37.76874894
1463	37.75995288
1464	37.75512807
1465	37.74983361
1466	37.74179584
1467	37.73769625
1468	37.73113738
1469	37.7228844
1470	37.71503542
1471	37.70412534
1472	37.69712839
1473	37.68958312
1474	37.68362222
1475	37.67760806
1476	37.66975586
1477	37.66438603
1478	37.65810646
1479	37.65351086
1480	37.64624296
1481	37.63971152
1482	37.63350038
1483	37.62524729
1484	37.61788331
1485	37.61004003
1486	37.60345114
1487	37.59663571
1488	37.58930822
1489	37.57958339
1490	37.57394073
1491	37.56286856
1492	37.55700544
1493	37.55060111
1494	37.5447334
1495	37.53816922
1496	37.53282674
1497	37.5279829
1498	37.52158718
1499	37.51127838
1500	37.50458601
1501	37.49861502
1502	37.49316001
1503	37.48524012
1504	37.48108919
1505	37.47459431
1506	37.46640425
1507	37.45804879
1508	37.45256161
1509	37.44428186
1510	37.43800337
1511	37.43240682
1512	37.42596231
1513	37.41786422
1514	37.41331857
1515	37.40524527
1516	37.39805152
1517	37.38973705
1518	37.38566086
1519	37.37757319
1520	37.37016027
1521	37.3666683
1522	37.35979028
1523	37.35343949
1524	37.34733993
1525	37.33944493
1526	37.33420533
1527	37.32818479
1528	37.31845678
1529	37.31026226
1530	37.30145828
1531	37.2932434
1532	37.28769799
1533	37.28209544
1534	37.27744099
1535	37.27197957
1536	37.26530646
1537	37.25986711
1538	37.25343658
1539	37.24657042
1540	37.23955398
1541	37.2392929
1542	37.23348931
1543	37.22669472
1544	37.21714947
1545	37.21052963
1546	37.20346756
1547	37.19687502
1548	37.19218782
1549	37.18641873
1550	37.1797841
1551	37.17504058
1552	37.17014592
1553	37.16479051
1554	37.15887362
1555	37.15536944
1556	37.14783575
1557	37.14187924
1558	37.1368615
1559	37.1315869
1560	37.12641325
1561	37.12054605
1562	37.11330969
1563	37.10862333
1564	37.10207438
1565	37.09392325
1566	37.08795074
1567	37.08385971
1568	37.07857919
1569	37.07436894
1570	37.06797717
1571	37.05976698
1572	37.05304255
1573	37.04556223
1574	37.04185273
1575	37.03627471
1576	37.03280198
1577	37.02797699
1578	37.02156832
1579	37.0125228
1580	37.00680466
1581	37.00201313
1582	36.99466436
1583	36.98898126
1584	36.9799402
1585	36.97635709
1586	36.96678979
1587	36.96266968
1588	36.9563711
1589	36.95074098
1590	36.94336532
1591	36.93551901
1592	36.92629635
1593	36.9197286
1594	36.91342474
1595	36.9067587
1596	36.9033002
1597	36.89717677
1598	36.88853348
1599	36.88074505
1600	36.87750072
1601	36.87179425
1602	36.8652434
1603	36.85842162
1604	36.85295779
1605	36.84743878
1606	36.8394484
1607	36.83277101
1608	36.82710832
1609	36.8213794
1610	36.81659362
1611	36.81316303
1612	36.80831384
1613	36.80192092
1614	36.79470597
1615	36.78831532
1616	36.7806041
1617	36.77506327
1618	36.76866969
1619	36.76307268
1620	36.7575423
1621	36.75229739
1622	36.74612941
1623	36.74053493
1624	36.73704322
1625	36.73080735
1626	36.72266098
1627	36.71700442
1628	36.70681671
1629	36.69805704
1630	36.6921924
1631	36.68794932
1632	36.68223378
1633	36.67655932
1634	36.66975483
1635	36.66489238
1636	36.65962254
1637	36.6522019
1638	36.64709037
1639	36.64214403
1640	36.63483152
1641	36.62637709
1642	36.62019096
1643	36.61020232
1644	36.60494777
1645	36.6012272
1646	36.59433197
1647	36.59020434
1648	36.5837898
1649	36.57921525
1650	36.57516619
1651	36.57063322
1652	36.5663898
1653	36.56034125
1654	36.55562432
1655	36.54896979
1656	36.54463535
1657	36.53881187
1658	36.53174337
1659	36.52664202
1660	36.52106635
1661	36.51749064
1662	36.51194584
1663	36.50392336
1664	36.49682891
1665	36.49032455
1666	36.48410708
1667	36.47880746
