iter	Passed	Remaining
173	568	12496
174	571	12494
175	575	12493
176	578	12491
177	581	12490
178	585	12490
179	588	12488
180	591	12487
181	595	12485
182	598	12485
183	600	12454
184	603	12451
185	607	12449
186	610	12449
187	613	12447
188	617	12446
189	620	12446
190	623	12443
191	627	12441
192	630	12444
193	634	12447
194	637	12446
195	641	12445
196	644	12443
197	648	12443
198	651	12441
199	654	12441
200	658	12440
201	661	12438
202	664	12438
203	668	12435
204	671	12434
205	675	12438
206	678	12436
207	682	12434
208	685	12435
209	688	12434
210	692	12432
211	695	12430
212	699	12427
213	702	12426
214	704	12400
215	707	12400
216	711	12398
217	713	12373
218	716	12371
219	719	12369
220	723	12368
221	726	12365
222	729	12363
223	733	12359
224	736	12357
225	739	12354
226	743	12352
227	746	12350
228	749	12348
229	753	12346
230	756	12345
231	760	12343
232	763	12341
233	766	12337
234	769	12335
235	773	12331
236	776	12331
237	777	12294
238	781	12292
239	784	12289
240	787	12287
241	791	12286
242	794	12289
243	798	12287
244	801	12286
245	804	12284
246	808	12287
247	812	12286
248	815	12283
249	818	12282
250	822	12280
251	825	12277
252	828	12276
253	832	12273
254	833	12246
255	837	12243
256	840	12240
257	843	12237
258	847	12238
259	850	12237
260	854	12234
261	857	12231
262	860	12230
263	864	12233
264	867	12232
265	871	12230
266	874	12227
267	878	12226
268	881	12225
269	884	12222
270	888	12219
271	891	12216
272	894	12213
273	897	12210
274	901	12207
275	904	12205
276	908	12204
277	911	12202
278	914	12199
279	917	12195
280	921	12193
281	924	12191
282	928	12188
283	931	12189
284	935	12187
285	938	12185
286	941	12182
287	944	12179
288	948	12176
289	951	12173
290	954	12170
291	958	12167
292	961	12165
293	963	12141
294	966	12139
295	969	12137
296	973	12134
297	976	12131
298	979	12128
299	983	12125
300	986	12122
301	989	12119
302	992	12115
303	996	12112
304	999	12108
305	1002	12105
306	1006	12102
307	1009	12098
308	1012	12095
309	1015	12091
310	1019	12091
311	1022	12087
312	1025	12085
313	1029	12082
314	1032	12078
315	1035	12075
316	1039	12072
317	1042	12069
318	1045	12065
319	1048	12062
320	1052	12060
321	1055	12056
322	1058	12053
323	1062	12050
324	1063	12026
325	1066	12023
326	1070	12020
327	1073	12018
328	1076	12015
329	1080	12012
330	1083	12009
331	1084	11980
332	1087	11977
333	1090	11974
334	1094	11970
335	1097	11967
336	1100	11964
337	1104	11961
338	1107	11958
339	1110	11955
340	1113	11952
341	1117	11949
342	1118	11927
343	1121	11924
344	1125	11921
345	1128	11918
346	1131	11915
347	1135	11912
348	1138	11910
349	1141	11907
350	1145	11904
351	1148	11901
352	1151	11898
353	1155	11895
354	1158	11892
355	1161	11890
356	1164	11887
357	1168	11884
358	1171	11882
359	1174	11879
360	1178	11875
361	1181	11872
362	1184	11869
363	1188	11867
364	1191	11864
365	1194	11862
366	1198	11859
367	1201	11856
368	1204	11853
369	1207	11850
370	1211	11848
371	1214	11845
372	1217	11842
373	1221	11839
374	1224	11836
375	1227	11833
376	1231	11830
377	1234	11827
378	1237	11824
379	1240	11821
380	1244	11818
381	1247	11815
382	1250	11813
383	1254	11810
384	1257	11807
385	1260	11805
386	1264	11802
387	1267	11798
388	1270	11796
389	1274	11793
390	1277	11789
391	1280	11787
392	1283	11784
393	1287	11780
394	1290	11778
395	1293	11775
396	1297	11772
397	1300	11769
398	1303	11767
399	1307	11763
400	1310	11760
401	1313	11758
402	1317	11755
403	1320	11752
404	1323	11750
405	1327	11747
406	1330	11744
407	1333	11741
408	1336	11738
409	1340	11734
410	1343	11732
411	1346	11729
412	1350	11726
413	1353	11723
414	1356	11720
415	1360	11717
416	1363	11715
417	1367	11716
418	1370	11713
419	1373	11710
420	1377	11708
421	1380	11705
422	1383	11702
423	1387	11699
424	1390	11696
425	1393	11694
426	1397	11691
427	1400	11688
428	1402	11674
429	1405	11671
430	1409	11668
431	1412	11665
432	1415	11662
433	1419	11659
434	1422	11657
435	1425	11654
436	1429	11651
437	1432	11649
438	1435	11647
439	1439	11644
440	1442	11641
441	1443	11623
442	1447	11620
443	1450	11617
444	1453	11615
445	1457	11612
446	1460	11609
447	1463	11607
448	1467	11603
449	1470	11600
450	1473	11597
451	1477	11594
452	1480	11592
453	1483	11589
454	1487	11587
455	1490	11584
456	1493	11582
457	1497	11579
458	1500	11576
459	1503	11574
460	1507	11571
461	1510	11568
462	1514	11566
463	1517	11563
464	1520	11560
465	1524	11557
466	1527	11554
467	1530	11551
468	1533	11548
469	1537	11545
470	1540	11542
471	1543	11539
472	1547	11536
473	1550	11533
474	1553	11530
475	1557	11528
476	1560	11525
477	1563	11522
478	1567	11519
479	1570	11516
480	1573	11514
481	1577	11511
482	1580	11508
483	1583	11505
484	1587	11503
485	1590	11500
486	1593	11497
487	1597	11494
488	1600	11490
489	1603	11487
490	1607	11485
491	1610	11482
492	1613	11480
493	1617	11477
494	1620	11474
495	1623	11471
496	1624	11453
497	1628	11450
498	1631	11448
499	1635	11445
500	1638	11442
501	1641	11440
502	1645	11438
503	1648	11435
504	1651	11432
505	1655	11430
506	1658	11428
507	1662	11426
508	1665	11423
509	1668	11420
510	1672	11418
511	1675	11415
512	1679	11413
513	1682	11410
514	1685	11407
515	1689	11405
516	1692	11402
517	1695	11400
518	1699	11397
519	1702	11394
520	1705	11391
521	1709	11389
522	1712	11386
523	1716	11383
524	1719	11381
525	1722	11378
526	1726	11375
527	1729	11373
528	1732	11370
529	1736	11367
530	1739	11364
531	1743	11362
532	1746	11359
533	1749	11356
534	1753	11353
535	1756	11351
536	1759	11349
537	1763	11346
538	1766	11343
539	1769	11340
540	1773	11337
541	1776	11335
542	1780	11332
543	1783	11329
544	1786	11326
545	1790	11324
546	1793	11321
547	1796	11318
548	1800	11315
549	1803	11312
550	1806	11310
551	1810	11307
552	1813	11304
553	1816	11301
554	1820	11299
555	1823	11297
556	1827	11294
557	1830	11291
558	1833	11288
559	1837	11285
560	1840	11282
561	1843	11280
562	1847	11277
563	1850	11275
564	1854	11272
565	1857	11269
566	1860	11267
567	1864	11264
568	1867	11261
569	1870	11258
570	1874	11256
571	1877	11253
572	1881	11250
573	1884	11247
574	1887	11244
575	1891	11242
576	1894	11239
577	1898	11237
578	1901	11234
579	1904	11231
580	1908	11228
581	1911	11225
582	1914	11223
583	1918	11220
584	1921	11217
585	1925	11215
586	1928	11212
587	1931	11209
588	1935	11206
589	1938	11203
590	1941	11200
591	1945	11197
592	1948	11194
593	1951	11192
594	1955	11189
595	1958	11186
596	1962	11183
597	1965	11180
598	1968	11177
599	1972	11175
600	1975	11172
601	1978	11169
602	1982	11166
603	1985	11163
604	1987	11151
605	1990	11148
606	1993	11145
607	1997	11142
608	1998	11128
609	2002	11127
610	2005	11123
611	2008	11120
612	2012	11117
613	2015	11115
614	2019	11113
615	2022	11110
616	2025	11106
617	2029	11104
618	2032	11101
619	2035	11098
620	2039	11095
621	2042	11092
622	2045	11089
623	2049	11088
624	2052	11085
625	2056	11082
626	2059	11080
627	2063	11077
628	2066	11074
629	2069	11071
630	2073	11068
631	2074	11053
632	2077	11051
633	2081	11048
634	2084	11045
635	2087	11042
636	2091	11039
637	2094	11037
638	2097	11034
639	2101	11031
640	2104	11028
641	2107	11025
642	2111	11022
643	2114	11019
644	2117	11016
645	2121	11013
646	2124	11010
647	2127	11007
648	2131	11004
649	2134	11001
650	2137	10998
651	2141	10995
652	2144	10992
653	2148	10990
654	2151	10987
655	2154	10984
656	2158	10981
657	2161	10978
658	2164	10975
659	2168	10972
660	2171	10969
661	2174	10966
662	2178	10963
663	2181	10961
664	2185	10958
665	2188	10955
666	2191	10952
667	2195	10949
668	2198	10946
669	2201	10943
670	2205	10940
671	2208	10937
672	2211	10934
673	2215	10931
674	2218	10928
675	2222	10925
676	2225	10923
677	2228	10920
678	2232	10917
679	2235	10914
680	2238	10911
681	2242	10908
682	2245	10905
683	2248	10902
684	2252	10899
685	2255	10896
686	2259	10894
687	2262	10891
688	2265	10888
689	2269	10885
690	2272	10883
691	2276	10880
692	2279	10877
693	2282	10874
694	2286	10872
695	2289	10869
696	2293	10866
697	2296	10863
698	2299	10860
699	2303	10857
700	2306	10854
701	2309	10851
702	2313	10848
703	2316	10844
704	2319	10841
705	2323	10838
706	2326	10835
707	2329	10832
708	2333	10829
709	2336	10826
710	2339	10823
711	2343	10820
712	2346	10817
713	2349	10814
714	2353	10811
715	2356	10808
716	2359	10805
717	2363	10802
718	2366	10799
719	2370	10796
720	2373	10793
721	2376	10790
722	2380	10788
723	2383	10785
724	2386	10782
725	2390	10779
726	2393	10776
727	2396	10773
728	2400	10770
729	2403	10767
730	2407	10764
731	2410	10761
732	2413	10758
733	2417	10755
734	2420	10752
735	2423	10749
736	2427	10746
737	2430	10743
738	2434	10740
739	2437	10738
740	2440	10735
741	2444	10731
742	2447	10728
743	2450	10725
744	2454	10722
745	2457	10719
746	2460	10716
747	2464	10713
748	2467	10710
749	2470	10707
750	2474	10704
751	2477	10701
752	2481	10699
753	2485	10698
754	2488	10695
755	2491	10692
756	2495	10688
757	2498	10685
758	2501	10682
759	2505	10679
760	2508	10676
761	2511	10673
762	2515	10670
763	2518	10667
764	2521	10664
765	2525	10661
766	2528	10658
767	2532	10655
768	2535	10652
769	2538	10649
770	2542	10646
771	2545	10644
772	2549	10641
773	2552	10637
774	2555	10634
775	2559	10631
776	2562	10628
777	2565	10626
778	2569	10622
779	2572	10619
780	2575	10616
781	2579	10613
782	2582	10611
783	2586	10607
784	2589	10604
785	2592	10601
786	2596	10598
787	2599	10595
788	2602	10592
789	2606	10589
790	2609	10585
791	2610	10573
792	2613	10570
793	2617	10567
794	2620	10564
795	2623	10561
796	2627	10558
797	2630	10555
798	2633	10552
799	2637	10549
800	2640	10546
801	2644	10543
802	2647	10540
803	2650	10537
804	2654	10534
805	2657	10531
806	2661	10528
807	2664	10525
808	2667	10522
809	2671	10519
810	2674	10516
811	2677	10513
812	2681	10510
813	2684	10507
814	2687	10504
815	2691	10501
816	2694	10498
817	2695	10486
818	2699	10483
819	2702	10480
820	2705	10477
821	2709	10474
822	2712	10471
823	2715	10468
824	2719	10465
825	2722	10462
826	2725	10458
827	2729	10455
828	2732	10453
829	2736	10449
830	2739	10447
831	2742	10444
832	2746	10441
833	2749	10437
834	2752	10434
835	2756	10431
836	2759	10428
837	2763	10425
838	2766	10422
839	2769	10420
840	2773	10416
841	2776	10413
842	2779	10410
843	2783	10407
844	2786	10404
845	2790	10401
846	2793	10398
847	2797	10396
848	2800	10393
849	2803	10390
850	2807	10387
851	2810	10384
852	2813	10381
853	2817	10379
854	2820	10376
855	2824	10373
856	2827	10370
857	2830	10367
858	2834	10364
859	2837	10361
860	2841	10358
861	2844	10354
862	2847	10352
863	2851	10348
864	2854	10345
865	2857	10342
866	2861	10339
867	2864	10336
868	2868	10333
869	2871	10330
870	2874	10327
871	2878	10324
872	2881	10321
873	2885	10318
874	2888	10315
875	2891	10313
876	2895	10311
877	2899	10308
878	2902	10305
879	2905	10302
880	2909	10299
881	2912	10295
882	2915	10292
883	2919	10289
884	2922	10286
885	2923	10276
886	2927	10273
887	2930	10270
888	2934	10267
889	2937	10264
890	2940	10261
891	2944	10257
892	2947	10254
893	2950	10251
894	2954	10248
895	2957	10245
896	2960	10242
897	2964	10239
898	2967	10236
899	2970	10233
900	2974	10230
901	2977	10227
902	2981	10223
903	2984	10220
904	2987	10217
905	2991	10214
906	2994	10211
907	2997	10208
908	3001	10205
909	3004	10202
910	3007	10199
911	3011	10196
912	3014	10192
913	3017	10189
914	3021	10186
915	3024	10183
916	3028	10180
917	3031	10177
918	3034	10174
919	3038	10171
920	3041	10168
921	3045	10165
922	3048	10162
923	3051	10159
924	3055	10156
925	3058	10153
926	3061	10150
927	3065	10147
928	3070	10149
929	3073	10145
930	3076	10142
931	3080	10139
932	3083	10136
933	3086	10133
934	3090	10130
935	3093	10126
936	3096	10123
937	3100	10120
938	3103	10117
939	3106	10114
940	3110	10111
941	3113	10108
942	3117	10104
943	3120	10102
944	3124	10099
945	3125	10090
946	3128	10087
947	3132	10084
948	3135	10081
949	3139	10077
950	3142	10075
951	3145	10071
952	3149	10068
953	3152	10065
954	3155	10062
955	3159	10059
956	3162	10056
957	3166	10053
958	3169	10050
959	3172	10046
960	3176	10043
961	3179	10040
962	3182	10037
963	3186	10034
964	3189	10031
965	3192	10028
966	3196	10024
967	3199	10021
968	3202	10018
969	3206	10015
970	3209	10012
971	3213	10009
972	3216	10006
973	3219	10003
974	3223	10000
975	3226	9997
976	3229	9993
977	3233	9990
978	3236	9987
979	3239	9984
980	3243	9981
981	3246	9977
982	3249	9974
983	3253	9971
984	3256	9968
985	3260	9965
986	3263	9961
987	3266	9958
988	3270	9955
989	3273	9952
990	3276	9949
991	3280	9946
992	3283	9943
993	3286	9940
994	3290	9937
995	3293	9933
996	3297	9930
997	3300	9927
998	3303	9924
999	3307	9921
1000	3310	9918
1001	3313	9915
1002	3317	9911
1003	3320	9908
1004	3324	9905
1005	3327	9902
1006	3330	9899
1007	3334	9896
1008	3337	9893
1009	3339	9885
1010	3342	9882
1011	3345	9879
1012	3349	9876
1013	3352	9872
1014	3356	9869
1015	3359	9866
1016	3362	9863
1017	3366	9860
1018	3369	9856
1019	3372	9853
1020	3376	9850
1021	3379	9847
1022	3382	9843
1023	3385	9840
1024	3389	9837
1025	3392	9834
1026	3396	9831
1027	3399	9828
1028	3402	9824
1029	3406	9821
1030	3409	9818
1031	3412	9815
1032	3416	9812
1033	3419	9809
1034	3422	9805
1035	3426	9802
1036	3429	9799
1037	3433	9796
1038	3436	9793
1039	3439	9789
1040	3443	9786
1041	3446	9783
1042	3449	9780
1043	3453	9777
1044	3456	9774
1045	3459	9771
1046	3463	9767
1047	3466	9764
1048	3469	9761
1049	3473	9758
1050	3476	9755
1051	3480	9752
1052	3483	9749
1053	3487	9747
1054	3490	9744
1055	3494	9741
1056	3497	9737
1057	3500	9734
1058	3504	9731
1059	3507	9728
1060	3510	9725
1061	3514	9721
1062	3517	9718
1063	3520	9715
1064	3524	9712
1065	3527	9709
1066	3531	9706
1067	3533	9701
1068	3537	9698
1069	3540	9694
1070	3543	9691
1071	3547	9688
1072	3550	9685
1073	3554	9682
1074	3557	9679
1075	3560	9676
1076	3564	9673
1077	3567	9670
1078	3571	9667
1079	3574	9664
1080	3577	9661
1081	3581	9657
1082	3584	9655
1083	3588	9652
1084	3591	9648
1085	3594	9645
1086	3598	9642
1087	3601	9639
1088	3604	9636
1089	3608	9633
1090	3611	9630
1091	3615	9627
1092	3616	9619
1093	3620	9616
1094	3623	9612
1095	3626	9609
1096	3630	9606
1097	3633	9603
1098	3636	9600
1099	3640	9597
1100	3643	9594
1101	3647	9590
1102	3650	9587
1103	3653	9584
1104	3657	9581
1105	3660	9578
1106	3663	9574
1107	3667	9571
1108	3670	9568
1109	3673	9565
1110	3677	9561
1111	3680	9558
1112	3683	9555
1113	3687	9552
1114	3690	9548
1115	3693	9545
1116	3697	9542
1117	3700	9539
1118	3703	9536
1119	3707	9533
1120	3710	9530
1121	3714	9527
1122	3715	9518
1123	3718	9515
1124	3722	9513
1125	3725	9509
1126	3729	9506
1127	3732	9503
1128	3735	9500
1129	3739	9497
1130	3742	9494
1131	3746	9491
1132	3749	9487
1133	3752	9484
1134	3756	9481
1135	3759	9478
1136	3763	9475
1137	3766	9472
1138	3769	9469
1139	3773	9466
1140	3776	9463
1141	3780	9460
1142	3783	9456
1143	3786	9453
1144	3790	9450
1145	3793	9447
1146	3796	9444
1147	3800	9441
1148	3803	9437
1149	3806	9434
1150	3810	9431
1151	3813	9428
1152	3817	9425
1153	3820	9422
1154	3823	9419
1155	3827	9416
1156	3830	9412
1157	3834	9409
1158	3837	9406
1159	3840	9403
1160	3844	9400
1161	3847	9396
1162	3850	9393
1163	3854	9390
1164	3857	9387
1165	3860	9383
1166	3864	9380
1167	3867	9377
1168	3870	9374
1169	3874	9370
1170	3877	9367
1171	3880	9364
1172	3884	9361
1173	3887	9357
1174	3890	9354
1175	3894	9351
1176	3897	9348
1177	3901	9345
1178	3904	9341
1179	3907	9338
1180	3911	9335
1181	3914	9332
1182	3917	9329
1183	3921	9326
1184	3924	9323
1185	3927	9319
1186	3931	9316
1187	3934	9313
1188	3938	9310
1189	3941	9307
1190	3944	9304
1191	3948	9301
1192	3951	9298
1193	3955	9294
1194	3958	9291
1195	3961	9288
1196	3965	9285
1197	3968	9281
1198	3970	9275
1199	3973	9272
1200	3977	9269
1201	3980	9266
1202	3984	9262
1203	3987	9259
1204	3990	9256
1205	3994	9253
1206	3997	9249
1207	4000	9246
1208	4004	9243
1209	4007	9240
1210	4010	9237
1211	4014	9233
1212	4017	9230
1213	4020	9227
1214	4024	9224
1215	4027	9220
1216	4030	9217
1217	4034	9215
1218	4038	9212
1219	4041	9208
1220	4044	9205
1221	4048	9202
1222	4049	9196
1223	4053	9192
1224	4056	9189
1225	4060	9186
1226	4063	9183
1227	4066	9180
1228	4070	9176
1229	4073	9173
1230	4076	9170
1231	4080	9167
1232	4083	9163
1233	4086	9160
1234	4090	9157
1235	4093	9154
1236	4096	9151
1237	4100	9148
1238	4103	9144
1239	4107	9141
1240	4110	9138
1241	4113	9135
1242	4117	9131
1243	4120	9128
1244	4123	9125
1245	4127	9122
1246	4130	9119
1247	4133	9115
1248	4137	9112
1249	4140	9109
1250	4144	9106
1251	4147	9103
1252	4150	9100
1253	4154	9096
1254	4157	9093
1255	4161	9090
1256	4164	9087
1257	4167	9084
1258	4171	9081
1259	4174	9077
1260	4177	9074
1261	4181	9071
1262	4184	9068
1263	4187	9064
1264	4191	9061
1265	4194	9058
1266	4198	9055
1267	4201	9052
1268	4204	9049
1269	4208	9046
1270	4211	9043
1271	4215	9039
1272	4218	9036
1273	4221	9033
1274	4225	9030
1275	4228	9027
1276	4232	9024
1277	4235	9020
1278	4238	9017
1279	4242	9014
1280	4245	9011
1281	4248	9007
1282	4252	9004
1283	4255	9001
1284	4258	8998
1285	4262	8995
1286	4265	8992
1287	4269	8989
1288	4272	8986
1289	4276	8983
1290	4279	8979
1291	4282	8976
1292	4286	8973
1293	4289	8970
1294	4292	8966
1295	4296	8963
1296	4299	8960
1297	4302	8957
1298	4306	8954
1299	4309	8950
1300	4312	8947
1301	4316	8944
1302	4319	8941
1303	4323	8937
1304	4326	8934
1305	4329	8931
1306	4333	8928
1307	4336	8925
1308	4340	8922
1309	4343	8919
1310	4347	8916
1311	4350	8913
1312	4354	8910
1313	4357	8907
1314	4360	8904
1315	4364	8900
1316	4367	8897
1317	4370	8894
1318	4374	8891
1319	4377	8888
1320	4381	8884
1321	4384	8881
1322	4387	8878
1323	4391	8874
1324	4394	8871
1325	4397	8868
1326	4401	8865
1327	4404	8862
1328	4407	8858
1329	4411	8855
1330	4414	8852
1331	4417	8849
1332	4421	8845
1333	4424	8842
1334	4428	8839
1335	4431	8836
1336	4434	8833
1337	4438	8829
1338	4441	8826
1339	4444	8823
1340	4448	8820
1341	4451	8816
1342	4454	8813
1343	4458	8810
1344	4461	8807
1345	4464	8803
1346	4468	8800
1347	4471	8797
1348	4475	8794
1349	4478	8790
1350	4481	8787
1351	4485	8784
1352	4488	8781
1353	4491	8778
1354	4495	8775
1355	4498	8771
1356	4502	8768
1357	4505	8765
1358	4508	8762
1359	4512	8759
1360	4515	8755
1361	4518	8752
1362	4522	8749
1363	4525	8745
1364	4528	8742
1365	4532	8739
1366	4535	8736
1367	4538	8732
1368	4542	8729
1369	4545	8726
1370	4549	8723
1371	4552	8720
1372	4555	8717
1373	4559	8713
1374	4562	8710
1375	4566	8707
1376	4569	8704
1377	4573	8701
1378	4576	8698
1379	4579	8695
1380	4583	8691
1381	4586	8688
1382	4590	8685
1383	4593	8682
1384	4596	8678
1385	4600	8675
1386	4603	8672
1387	4606	8669
1388	4610	8665
1389	4613	8662
1390	4616	8659
1391	4620	8656
1392	4623	8653
1393	4626	8649
1394	4630	8646
1395	4633	8643
1396	4637	8640
1397	4640	8636
1398	4643	8633
1399	4647	8630
1400	4650	8627
1401	4653	8624
1402	4657	8620
1403	4660	8617
1404	4664	8614
1405	4668	8612
1406	4671	8609
1407	4674	8606
1408	4678	8602
1409	4681	8599
1410	4685	8596
1411	4688	8593
1412	4691	8589
1413	4695	8586
1414	4698	8583
1415	4701	8580
1416	4705	8576
1417	4708	8573
1418	4709	8566
1419	4713	8563
1420	4716	8560
1421	4719	8556
1422	4723	8553
1423	4726	8550
1424	4729	8547
1425	4733	8543
1426	4736	8540
1427	4740	8537
1428	4743	8534
1429	4746	8531
1430	4750	8527
1431	4753	8524
1432	4757	8521
1433	4760	8518
1434	4763	8515
1435	4767	8511
1436	4770	8508
1437	4773	8505
1438	4777	8502
1439	4780	8498
1440	4783	8495
1441	4787	8492
1442	4790	8488
1443	4793	8485
1444	4797	8482
1445	4800	8479
1446	4804	8476
1447	4807	8473
1448	4811	8470
1449	4814	8466
1450	4817	8463
1451	4821	8460
1452	4824	8457
1453	4827	8453
1454	4831	8450
1455	4834	8447
1456	4838	8444
1457	4841	8440
1458	4844	8437
1459	4848	8434
1460	4851	8431
1461	4854	8427
1462	4858	8424
1463	4861	8421
1464	4864	8418
1465	4868	8414
1466	4871	8411
1467	4875	8408
1468	4878	8405
1469	4881	8402
1470	4885	8398
1471	4888	8395
1472	4892	8392
1473	4895	8389
1474	4898	8386
1475	4902	8382
1476	4905	8379
1477	4908	8376
1478	4912	8373
1479	4915	8369
1480	4918	8366
1481	4922	8363
1482	4925	8360
1483	4929	8356
1484	4932	8353
1485	4935	8350
1486	4939	8346
1487	4942	8343
1488	4945	8340
1489	4949	8337
1490	4952	8333
1491	4955	8330
1492	4959	8327
1493	4962	8324
1494	4965	8320
1495	4969	8317
1496	4972	8314
1497	4976	8311
1498	4979	8308
1499	4982	8304
1500	4986	8301
1501	4989	8298
1502	4993	8295
1503	4996	8291
1504	4999	8288
1505	5003	8285
1506	5006	8282
1507	5009	8278
1508	5013	8275
1509	5016	8272
1510	5019	8269
1511	5023	8265
1512	5026	8262
1513	5030	8259
1514	5033	8256
1515	5036	8252
1516	5040	8249
1517	5043	8246
1518	5046	8243
1519	5050	8239
1520	5053	8236
1521	5057	8233
1522	5060	8230
1523	5063	8227
1524	5067	8223
1525	5070	8220
1526	5073	8217
1527	5077	8213
1528	5080	8210
1529	5083	8207
1530	5087	8203
1531	5090	8200
1532	5093	8197
1533	5097	8193
1534	5100	8190
1535	5103	8187
1536	5107	8184
1537	5110	8180
1538	5113	8177
1539	5117	8174
1540	5120	8171
1541	5124	8168
1542	5127	8164
1543	5130	8161
1544	5134	8158
1545	5137	8155
1546	5141	8151
1547	5144	8148
1548	5147	8145
1549	5151	8142
1550	5154	8138
1551	5157	8135
1552	5161	8132
1553	5164	8129
1554	5167	8125
1555	5171	8122
1556	5174	8119
1557	5177	8115
1558	5181	8112
1559	5184	8109
1560	5188	8106
1561	5191	8103
1562	5195	8100
1563	5198	8096
1564	5201	8093
1565	5205	8090
1566	5208	8087
1567	5211	8083
1568	5215	8080
1569	5218	8077
1570	5222	8074
1571	5225	8071
1572	5228	8067
1573	5232	8064
1574	5235	8061
1575	5236	8054
1576	5240	8051
1577	5243	8048
1578	5247	8045
1579	5250	8041
1580	5253	8038
1581	5257	8035
1582	5260	8031
1583	5263	8028
1584	5267	8025
1585	5270	8022
1586	5274	8019
1587	5277	8015
1588	5280	8012
1589	5284	8009
1590	5287	8005
1591	5290	8002
1592	5294	7999
1593	5297	7996
1594	5300	7992
1595	5304	7989
1596	5307	7986
1597	5310	7983
1598	5314	7979
1599	5317	7976
1600	5321	7973
1601	5324	7970
1602	5327	7966
1603	5331	7963
1604	5334	7960
1605	5337	7956
1606	5341	7953
1607	5344	7950
1608	5347	7946
1609	5351	7943
1610	5354	7940
1611	5357	7937
1612	5361	7933
1613	5364	7930
1614	5367	7927
1615	5371	7924
1616	5374	7920
1617	5378	7917
1618	5381	7914
1619	5384	7911
1620	5388	7907
1621	5391	7904
1622	5395	7901
1623	5398	7898
1624	5401	7895
1625	5405	7891
1626	5408	7888
1627	5411	7885
1628	5415	7881
1629	5418	7878
1630	5421	7875
1631	5425	7872
1632	5428	7868
1633	5432	7865
1634	5435	7862
1635	5438	7858
1636	5442	7855
1637	5445	7852
1638	5448	7849
1639	5452	7845
1640	5455	7842
1641	5459	7839
1642	5462	7836
1643	5465	7832
1644	5469	7829
1645	5472	7826
1646	5475	7823
1647	5479	7819
1648	5482	7816
1649	5486	7813
1650	5489	7810
1651	5492	7806
1652	5496	7803
1653	5499	7800
1654	5502	7797
1655	5506	7794
1656	5509	7790
1657	5513	7787
1658	5516	7784
1659	5519	7781
1660	5523	7777
1661	5526	7774
1662	5530	7771
1663	5533	7768
1664	5536	7764
1665	5540	7761
1666	5543	7758
1667	5547	7755
1668	5550	7752
1669	5553	7748
1670	5557	7745
1671	5560	7742
1672	5563	7738
1673	5567	7735
1674	5570	7732
1675	5574	7729
1676	5577	7725
1677	5580	7722
1678	5584	7719
1679	5587	7715
1680	5590	7712
1681	5594	7709
1682	5597	7706
1683	5600	7702
1684	5604	7699
1685	5607	7696
1686	5610	7692
1687	5614	7689
1688	5617	7686
1689	5621	7683
1690	5624	7679
1691	5627	7676
1692	5631	7673
1693	5634	7670
1694	5637	7666
1695	5641	7663
1696	5644	7660
