iter	RMSE
233	99.92755633
234	99.5749234
235	99.20823612
236	98.83202283
237	98.60831848
238	98.28103939
239	97.99621798
240	97.64660624
241	97.28375619
242	96.9306308
243	96.65048762
244	96.29868702
245	95.95820152
246	95.60292566
247	95.27087584
248	94.94949217
249	94.6160031
250	94.37652782
251	94.06010808
252	93.725874
253	93.46543631
254	93.2407518
255	92.95359135
256	92.63039287
257	92.31424118
258	92.07816987
259	91.76281111
260	91.48735398
261	91.18228817
262	90.94434165
263	90.66324905
264	90.35614903
265	90.037923
266	89.75736612
267	89.47415786
268	89.19911939
269	88.91230472
270	88.61442349
271	88.35576627
272	88.05255097
273	87.76149259
274	87.4684743
275	87.17703634
276	86.88732166
277	86.65582822
278	86.38134976
279	86.16136267
280	85.8856986
281	85.65993611
282	85.38526535
283	85.11258772
284	84.84478327
285	84.56944472
286	84.30113968
287	84.03612643
288	83.84154529
289	83.59521618
290	83.38324074
291	83.11196178
292	82.85034581
293	82.69221759
294	82.43532778
295	82.19031904
296	81.94975061
297	81.74106942
298	81.54120508
299	81.34986869
300	81.11849779
301	80.89763592
302	80.64663687
303	80.40329456
304	80.14597686
305	79.90707246
306	79.68469697
307	79.44151446
308	79.21765221
309	78.98754642
310	78.75097332
311	78.54801706
312	78.31916535
313	78.09328548
314	77.86112068
315	77.63378855
316	77.4477958
317	77.28394804
318	77.08173997
319	76.89229237
320	76.69916808
321	76.50348217
322	76.3009321
323	76.1316981
324	75.99042097
325	75.83767082
326	75.67897841
327	75.52140035
328	75.30012823
329	75.10671589
330	74.90714574
331	74.80911283
332	74.66012522
333	74.4626509
334	74.25296537
335	74.09530964
336	73.90712459
337	73.71662562
338	73.52120179
339	73.32141448
340	73.11950648
341	72.92413753
342	72.81979936
343	72.61551455
344	72.43284828
345	72.22879428
346	72.04569074
347	71.85752746
348	71.70906441
349	71.54800219
350	71.36064772
351	71.18900944
352	71.00432854
353	70.83808364
354	70.64842463
355	70.51903188
356	70.350733
357	70.16438522
358	69.98909995
359	69.8032975
360	69.67954673
361	69.55264246
362	69.37670452
363	69.21907742
364	69.04119998
365	68.87646405
366	68.71699259
367	68.55511825
368	68.40642276
369	68.24432603
370	68.09307665
371	67.95852319
372	67.80717638
373	67.65138486
374	67.48988024
375	67.34035612
376	67.18634625
377	67.06405111
378	66.92368307
379	66.79144839
380	66.69850265
381	66.55514525
382	66.44350573
383	66.30484626
384	66.14918939
385	66.00523333
386	65.90069715
387	65.74251426
388	65.59274199
389	65.44164421
390	65.29062606
391	65.15810943
392	65.03114006
393	64.90100863
394	64.77082244
395	64.64024393
396	64.49617685
397	64.36207415
398	64.22495309
399	64.12421022
400	63.99368347
401	63.86351309
402	63.72582627
403	63.64121904
404	63.50230921
405	63.41573823
406	63.33011635
407	63.25583242
408	63.12097251
409	63.02011236
410	62.93738808
411	62.82187351
412	62.73312095
413	62.6453868
414	62.55124314
415	62.42508651
416	62.29428196
417	62.19594485
418	62.07952098
419	61.95808795
420	61.83786571
421	61.74803784
422	61.61467734
423	61.52754439
424	61.40736875
425	61.31555368
426	61.2104568
427	61.10210965
428	61.03197365
429	60.92204067
430	60.8111344
431	60.70994367
432	60.59237404
433	60.47651089
434	60.35860058
435	60.24022572
436	60.13322464
437	60.05159859
438	59.94437741
439	59.86037488
440	59.76489892
441	59.71596081
442	59.63550597
443	59.55250124
444	59.44585729
445	59.32918398
446	59.23011955
447	59.12494059
448	59.01783744
449	58.92631975
450	58.81775864
451	58.74007534
452	58.63525966
453	58.53319036
454	58.44203479
455	58.33395769
456	58.24177371
457	58.14639313
458	58.05163326
459	57.96316926
460	57.88005075
461	57.82827245
462	57.75816898
463	57.6907073
464	57.61831264
465	57.56050619
466	57.46919745
467	57.41244474
468	57.31720612
469	57.22743165
470	57.13215569
471	57.07710723
472	56.99619551
473	56.90974793
474	56.81946398
475	56.75181988
476	56.67509945
477	56.60703885
478	56.5126653
479	56.44529463
480	56.38474724
481	56.29082606
482	56.20001881
483	56.13338132
484	56.06114184
485	55.99100954
486	55.90715297
487	55.83797939
488	55.78007515
489	55.71673156
490	55.64381605
491	55.59071729
492	55.53131311
493	55.46082696
494	55.39350443
495	55.31849169
496	55.2980325
497	55.23119082
498	55.15143506
499	55.10128011
500	55.01782172
501	54.94779831
502	54.87107256
503	54.80274115
504	54.72953038
505	54.6619534
506	54.60202903
507	54.5369992
508	54.46052009
509	54.41412423
510	54.35451244
511	54.30307129
512	54.25029953
513	54.18331598
514	54.11182028
515	54.04100621
516	53.97422851
517	53.91142073
518	53.83841598
519	53.77045074
520	53.72090471
521	53.66322353
522	53.61299247
523	53.57273467
524	53.51062353
525	53.44142427
526	53.36635825
527	53.32511859
528	53.25732627
529	53.19825442
530	53.1362097
531	53.08279187
532	53.01383808
533	52.95184533
534	52.88337265
535	52.84035089
536	52.78624916
537	52.72394951
538	52.65900877
539	52.59408626
540	52.53484489
541	52.47770878
542	52.42051198
543	52.38446061
544	52.33783188
545	52.28442424
546	52.22069659
547	52.16611383
548	52.10242022
549	52.05381048
550	52.00794661
551	51.9659719
552	51.90535931
553	51.86816337
554	51.82550838
555	51.78914563
556	51.72495023
557	51.67377574
558	51.62276592
559	51.56332638
560	51.51481934
561	51.46564008
562	51.41435661
563	51.36671749
564	51.30957795
565	51.27962942
566	51.23304527
567	51.19143377
568	51.1520206
569	51.10431391
570	51.0591552
571	51.02603642
572	50.98403908
573	50.95363025
574	50.90649675
575	50.85358048
576	50.80095788
577	50.74666088
578	50.6986063
579	50.66257776
580	50.6311062
581	50.58838003
582	50.54074632
583	50.49919361
584	50.45956813
585	50.40680244
586	50.36573119
587	50.32715167
588	50.28821946
589	50.24733192
590	50.20912737
591	50.15552873
592	50.11310259
593	50.08079731
594	50.04177686
595	49.99183159
596	49.94866807
597	49.9217404
598	49.88756801
599	49.85509956
600	49.80704449
601	49.77359492
602	49.73335375
603	49.69158734
604	49.66724929
605	49.61986624
606	49.58492331
607	49.54485928
608	49.53384163
609	49.49598868
610	49.45512347
611	49.43241573
612	49.38671572
613	49.3527596
614	49.31760613
615	49.27756085
616	49.25079655
617	49.22219559
618	49.18291367
619	49.14645162
620	49.10840047
621	49.07560479
622	49.04637829
623	49.01875927
624	48.98298725
625	48.96008316
626	48.92564786
627	48.87880169
628	48.83200869
629	48.79198687
630	48.75957105
631	48.75247702
632	48.71384324
633	48.68858976
634	48.65499157
635	48.61037469
636	48.58568107
637	48.55009133
638	48.52050019
639	48.49126324
640	48.46577056
641	48.4262105
642	48.39486585
643	48.37238431
644	48.33940354
645	48.3169881
646	48.28116394
647	48.24697268
648	48.21089788
649	48.17569384
650	48.14868215
651	48.11743305
652	48.0863393
653	48.05813209
654	48.01677764
655	47.98325506
656	47.95420248
657	47.92559657
658	47.8935989
659	47.86373654
660	47.83720643
661	47.80501955
662	47.78370486
663	47.75175357
664	47.71284221
665	47.67899149
666	47.65744232
667	47.62939484
668	47.59335614
669	47.57301598
670	47.54866978
671	47.51754414
672	47.49601722
673	47.4692395
674	47.44607508
675	47.41453869
676	47.37602606
677	47.34101752
678	47.32067135
679	47.28749699
680	47.25840857
681	47.22243728
682	47.18990839
683	47.16744635
684	47.13823392
685	47.10938534
686	47.07729455
687	47.0425103
688	47.01555018
689	46.98438642
690	46.96480823
691	46.94515337
692	46.91322445
693	46.89192809
694	46.86675559
695	46.8397623
696	46.81605967
697	46.79368766
698	46.77070932
699	46.74489321
700	46.72874737
701	46.69820595
702	46.66878403
703	46.63373103
704	46.61171597
705	46.57998806
706	46.55248679
707	46.52088177
708	46.50334905
709	46.48309407
710	46.45695831
711	46.42518589
712	46.39878265
713	46.38141848
714	46.35083566
715	46.32405982
716	46.3020693
717	46.27550634
718	46.24861604
719	46.23194394
720	46.21361399
721	46.18941189
722	46.16843829
723	46.14262113
724	46.1227488
725	46.10574543
726	46.08570846
727	46.06695637
728	46.04371556
729	46.01437779
730	45.99352834
731	45.97482853
732	45.96241186
733	45.94051289
734	45.92289398
735	45.89973324
736	45.88007644
737	45.86705626
738	45.84820471
739	45.83269983
740	45.81064959
741	45.79824227
742	45.76979162
743	45.74971874
744	45.72529284
745	45.69573532
746	45.67208194
747	45.65095744
748	45.62675885
749	45.60355179
750	45.58272483
751	45.56253067
752	45.54281042
753	45.52833068
754	45.50737607
755	45.47920771
756	45.45504451
757	45.43077061
758	45.40937902
759	45.38651812
760	45.36176944
761	45.34234252
762	45.32258443
763	45.30366785
764	45.28284406
765	45.25898799
766	45.23850656
767	45.21553332
768	45.19487411
769	45.17891217
770	45.15792024
771	45.13086264
772	45.11318781
773	45.1022034
774	45.08690648
775	45.06073664
776	45.0419571
777	45.02083092
778	45.00372531
779	44.98115909
780	44.95850765
781	44.94331678
782	44.93127304
783	44.9058813
784	44.88769539
785	44.87406902
786	44.85222157
787	44.82988518
788	44.80533964
789	44.79288451
790	44.76881452
791	44.76695372
792	44.7461306
793	44.72674592
794	44.70970339
795	44.68886834
796	44.66984521
797	44.65267967
798	44.63079624
799	44.60125496
800	44.58427709
801	44.56493151
802	44.54083304
803	44.52210752
804	44.50785405
805	44.49322593
806	44.47661372
807	44.46651525
808	44.4482151
809	44.43307566
810	44.41808453
811	44.39735232
812	44.37969377
813	44.36441741
814	44.34331406
815	44.32691579
816	44.30707617
817	44.30521538
818	44.28217723
819	44.26208592
820	44.24172976
821	44.22563917
822	44.20571705
823	44.18513807
824	44.16632518
825	44.15478396
826	44.13746904
827	44.11238498
828	44.09875222
829	44.08801861
830	44.0721623
831	44.05323274
832	44.03352017
833	44.01327038
834	43.99523431
835	43.98300452
836	43.95849254
837	43.94150094
838	43.92683912
839	43.91735016
840	43.90105811
841	43.88323688
842	43.8738617
843	43.86169456
844	43.84679106
845	43.82797835
846	43.81167126
847	43.79175684
848	43.77755898
849	43.75756283
850	43.73999349
851	43.72499276
852	43.71033841
853	43.69414732
854	43.67650603
855	43.66157159
856	43.65143844
857	43.63627887
858	43.61844129
859	43.60949774
860	43.59539578
861	43.58457484
862	43.57223082
863	43.55579942
864	43.54804853
865	43.53454361
866	43.51706824
867	43.50385284
868	43.48820854
869	43.46745922
870	43.4557889
871	43.44244433
872	43.42305571
873	43.40464757
874	43.39133169
875	43.37570995
876	43.36398389
877	43.34715051
878	43.33445019
879	43.31949464
880	43.30080933
881	43.28624476
882	43.26615606
883	43.25142684
884	43.23982335
885	43.23443084
886	43.2186951
887	43.20742042
888	43.19248438
889	43.17270717
890	43.15987111
891	43.14949055
892	43.1366314
893	43.11972537
894	43.10321147
895	43.08631521
896	43.07216407
897	43.0593111
898	43.04240324
899	43.02751918
900	43.01789128
901	43.0036581
902	42.98573074
903	42.97592134
904	42.96166787
905	42.94421377
906	42.93353296
907	42.91800833
908	42.89912361
909	42.88523118
910	42.87324583
911	42.86176422
912	42.84966662
913	42.8350262
914	42.82269295
915	42.8102238
916	42.79265931
917	42.777568
918	42.76379615
919	42.7493689
920	42.73164635
921	42.71734422
922	42.70247196
923	42.68942167
924	42.67324366
925	42.66020514
926	42.64594772
927	42.63418807
928	42.62159076
929	42.60727824
930	42.59357535
931	42.58204399
932	42.56815416
933	42.55710283
934	42.54698637
935	42.53087018
936	42.5199629
937	42.50844033
938	42.49482675
939	42.48490852
940	42.47467429
941	42.45727747
942	42.44322157
943	42.42856096
944	42.41374941
945	42.41119509
946	42.39778377
947	42.38758309
948	42.37129315
949	42.35359927
950	42.33787946
951	42.32316502
952	42.31138071
953	42.29446573
954	42.28074518
955	42.26531236
956	42.25465317
957	42.23655216
958	42.22386595
959	42.21378313
960	42.20109505
961	42.18704567
962	42.17587944
963	42.16445915
964	42.14682029
965	42.13021584
966	42.12060024
967	42.10809567
968	42.09685627
969	42.08463746
970	42.06961879
971	42.05828947
972	42.04523422
973	42.02867048
974	42.01208054
975	42.00155657
976	41.99035018
977	41.97695507
978	41.96364827
979	41.95790308
980	41.94876738
981	41.93068244
982	41.91793294
983	41.91254757
984	41.90177873
985	41.88887639
986	41.87963355
987	41.86177526
988	41.85477887
989	41.83966787
990	41.82776803
991	41.81598458
992	41.80533399
993	41.79743105
994	41.78812883
995	41.77437323
996	41.76502175
997	41.75830916
998	41.74741135
999	41.7339236
1000	41.72159936
1001	41.71200264
1002	41.70155259
1003	41.68883634
1004	41.67619937
1005	41.66648155
1006	41.65341484
1007	41.64578784
1008	41.6347003
1009	41.63226454
1010	41.62051026
1011	41.60879109
1012	41.59655163
1013	41.58415739
1014	41.57489439
1015	41.5700093
1016	41.56103609
1017	41.54893932
1018	41.54279253
1019	41.53491276
1020	41.52318389
1021	41.51364949
1022	41.50338653
1023	41.49782271
1024	41.48905
1025	41.4786221
1026	41.46877251
1027	41.458367
1028	41.44807981
1029	41.43655265
1030	41.42930591
1031	41.41381126
1032	41.39865302
1033	41.3864946
1034	41.37757871
1035	41.36524259
1036	41.35248022
1037	41.3457622
1038	41.33103573
1039	41.32139652
1040	41.31117827
1041	41.304739
1042	41.29418025
1043	41.28215545
1044	41.26966462
1045	41.25684158
1046	41.24461591
1047	41.23138804
1048	41.2183753
1049	41.20967266
1050	41.19854605
1051	41.18950988
1052	41.17623158
1053	41.16974074
1054	41.15968385
1055	41.15031839
1056	41.1423706
1057	41.13402343
1058	41.12949482
1059	41.11951421
1060	41.1082072
1061	41.09700802
1062	41.09097594
1063	41.0781146
1064	41.072507
1065	41.06712757
1066	41.0518509
1067	41.04961713
1068	41.03695891
1069	41.02585267
1070	41.01352789
1071	41.00515828
1072	40.99455387
1073	40.98674535
1074	40.97338411
1075	40.95848467
1076	40.94620618
1077	40.93407806
1078	40.92275398
1079	40.91003478
1080	40.90074807
1081	40.89379588
1082	40.88077002
1083	40.87023823
1084	40.8560424
1085	40.8425617
1086	40.83424227
1087	40.82041157
1088	40.80523388
1089	40.7977041
1090	40.78393995
1091	40.77230317
1092	40.77036771
1093	40.75549637
1094	40.74568567
1095	40.73464942
1096	40.72333924
1097	40.71135831
1098	40.69980516
1099	40.68936838
1100	40.68130676
1101	40.6726107
1102	40.66381779
1103	40.65082995
1104	40.64101568
1105	40.63537164
1106	40.62491662
1107	40.61554004
1108	40.60852279
1109	40.60032605
1110	40.5919684
1111	40.58164448
1112	40.57216297
1113	40.56130925
1114	40.55213567
1115	40.54324138
1116	40.53178683
1117	40.52148603
1118	40.51034617
1119	40.50006716
1120	40.48846791
1121	40.47714256
1122	40.47538143
1123	40.46506238
1124	40.45252622
1125	40.43978286
1126	40.43229899
1127	40.41967674
1128	40.4135432
1129	40.40556396
1130	40.4000822
1131	40.38977611
1132	40.38474928
1133	40.3793746
1134	40.36768308
1135	40.35778453
1136	40.34911213
1137	40.34423309
1138	40.33314418
1139	40.32409497
1140	40.31657272
1141	40.30525565
1142	40.29555231
1143	40.28504978
1144	40.27447665
1145	40.269457
1146	40.25921401
1147	40.25051976
1148	40.24587212
1149	40.22942516
1150	40.21976484
1151	40.21621317
1152	40.20446178
1153	40.19062158
1154	40.17744956
1155	40.16922681
1156	40.16292616
1157	40.1545818
1158	40.14726082
1159	40.13836138
1160	40.12717058
1161	40.11582133
1162	40.10757423
1163	40.09808432
1164	40.09006575
1165	40.07708207
1166	40.06669729
1167	40.05840799
1168	40.04422552
1169	40.03162523
1170	40.02106686
1171	40.01230333
1172	40.00351429
1173	39.99484462
1174	39.9809929
1175	39.97574248
1176	39.96652198
1177	39.95547877
1178	39.94855881
1179	39.93862464
1180	39.93112509
1181	39.9201051
1182	39.91244644
1183	39.90524689
1184	39.89740508
1185	39.88933079
1186	39.88519892
1187	39.87478679
1188	39.86392624
1189	39.85217533
1190	39.8388118
1191	39.82863138
1192	39.81418048
1193	39.80788273
1194	39.79731333
1195	39.7907977
1196	39.78102928
1197	39.76879038
1198	39.76708554
1199	39.75206796
1200	39.74340696
1201	39.73630645
1202	39.72757058
1203	39.71900254
1204	39.70967015
1205	39.70324485
1206	39.69529979
1207	39.68658649
1208	39.67785077
1209	39.67269663
1210	39.66411149
1211	39.65637173
1212	39.65336402
1213	39.64427864
1214	39.64016443
1215	39.63439942
1216	39.62766249
1217	39.622323
1218	39.61732589
1219	39.61092986
1220	39.6054363
1221	39.60073611
1222	39.59977788
1223	39.59061984
1224	39.58420357
1225	39.57429124
1226	39.56920896
1227	39.55942795
1228	39.55126405
1229	39.54234949
1230	39.5351165
1231	39.5251326
1232	39.51709648
1233	39.50706276
1234	39.49789202
1235	39.49100101
1236	39.48338025
1237	39.4752262
1238	39.46788746
1239	39.45821534
1240	39.44552193
1241	39.43959278
1242	39.43178091
1243	39.42055692
1244	39.41412176
1245	39.40876984
1246	39.39890385
1247	39.38990915
1248	39.37985339
1249	39.37497315
1250	39.36781425
1251	39.36235255
1252	39.35374684
1253	39.34550336
1254	39.33654293
1255	39.32957219
1256	39.32389448
1257	39.32116092
1258	39.31307337
1259	39.30614683
1260	39.29870907
1261	39.28690976
1262	39.2782252
1263	39.27233738
1264	39.26126858
1265	39.25219573
1266	39.24893183
1267	39.24202717
1268	39.23416558
1269	39.22413875
1270	39.21412929
1271	39.20632933
1272	39.20102925
1273	39.19723321
1274	39.18776596
1275	39.17948293
1276	39.17319311
1277	39.16822339
1278	39.16223027
1279	39.15327938
1280	39.14288808
1281	39.13338875
1282	39.1272887
1283	39.12179255
1284	39.116086
1285	39.10760969
1286	39.09995903
1287	39.09539788
1288	39.08501652
1289	39.07354719
1290	39.0655694
1291	39.05633942
1292	39.04334869
1293	39.03084901
1294	39.02577369
1295	39.021143
1296	39.01732759
1297	39.01151895
1298	39.00305609
1299	38.99337931
1300	38.98624193
1301	38.97554111
1302	38.96603718
1303	38.95555474
1304	38.94927051
1305	38.93827476
1306	38.93056173
1307	38.92223806
1308	38.91178459
1309	38.90399903
1310	38.89523588
1311	38.88427626
1312	38.87493585
1313	38.86794252
1314	38.86038881
1315	38.85236377
1316	38.84380898
1317	38.83636221
1318	38.82842875
1319	38.82238925
1320	38.81764251
1321	38.81233847
1322	38.80495271
1323	38.7964569
1324	38.79104709
1325	38.77957173
1326	38.77116274
1327	38.76719238
1328	38.7585152
1329	38.74762792
1330	38.74296853
1331	38.73176332
1332	38.72225752
1333	38.71156228
1334	38.70565523
1335	38.69941089
1336	38.69370588
1337	38.68684937
1338	38.67432356
1339	38.66514449
1340	38.65546403
1341	38.64975416
1342	38.64045798
1343	38.63383066
1344	38.62693633
1345	38.61964111
1346	38.61207627
1347	38.60461727
1348	38.59750823
1349	38.58984335
1350	38.58204946
1351	38.57348497
1352	38.56662764
1353	38.55848704
1354	38.55054941
1355	38.54167633
1356	38.53432783
1357	38.52173977
1358	38.50877987
1359	38.50204151
1360	38.49464545
1361	38.48846674
1362	38.47952131
1363	38.47367325
1364	38.46602991
1365	38.46030077
1366	38.4539013
1367	38.44762355
1368	38.44120698
1369	38.43230848
1370	38.42719771
1371	38.41967167
1372	38.41528701
1373	38.40607055
1374	38.39729267
1375	38.39165211
1376	38.38250597
1377	38.37477987
1378	38.36822928
1379	38.36470418
1380	38.35575029
1381	38.34930513
1382	38.33809269
1383	38.3303233
1384	38.32417193
1385	38.31454883
1386	38.30884057
1387	38.29621656
1388	38.29100629
1389	38.28260003
1390	38.27303961
1391	38.26367108
1392	38.2543812
1393	38.24960609
1394	38.24126774
1395	38.23316774
1396	38.2306175
1397	38.22261518
1398	38.21561193
1399	38.20589899
1400	38.19704086
1401	38.18993657
1402	38.18616209
1403	38.17880574
1404	38.17056717
1405	38.16432311
1406	38.16036362
1407	38.15630051
1408	38.15154913
1409	38.14430672
1410	38.13528823
1411	38.12859118
1412	38.12166577
1413	38.11356417
1414	38.10910564
1415	38.10031928
1416	38.09257278
1417	38.08414882
1418	38.08374082
1419	38.07567664
1420	38.06642985
1421	38.05954731
1422	38.05160361
1423	38.0439638
1424	38.03583957
1425	38.03058533
1426	38.02697623
1427	38.01862769
1428	38.01403904
1429	38.00622896
1430	37.99614234
1431	37.98826184
1432	37.98042138
1433	37.9729501
1434	37.96847641
1435	37.96404431
1436	37.95659557
1437	37.94702589
1438	37.93970479
1439	37.9340348
1440	37.92841535
1441	37.91721602
1442	37.90984701
1443	37.90106343
1444	37.89447923
1445	37.88705165
1446	37.87761915
1447	37.86818446
1448	37.86250923
1449	37.85372623
1450	37.84613519
1451	37.83988589
1452	37.83198964
1453	37.82912387
1454	37.82141523
1455	37.81810377
1456	37.80896193
1457	37.80084754
1458	37.79442474
1459	37.78780683
1460	37.77810635
1461	37.77138619
1462	37.76307867
1463	37.75586223
1464	37.74788217
1465	37.7375489
1466	37.73051804
1467	37.72443318
1468	37.71748523
1469	37.70961018
1470	37.70013899
1471	37.69254844
1472	37.68463051
1473	37.68137321
1474	37.67257475
1475	37.66676243
1476	37.65943054
1477	37.65351792
1478	37.64407341
1479	37.63716221
1480	37.63233512
1481	37.62044889
1482	37.61052337
1483	37.60395237
1484	37.59679473
1485	37.590132
1486	37.58600575
1487	37.57755323
1488	37.57208183
1489	37.56200982
1490	37.55625084
1491	37.54973627
1492	37.54376753
1493	37.53545937
1494	37.52738912
1495	37.52041993
1496	37.51446844
1497	37.50792388
1498	37.50315059
1499	37.49198463
1500	37.48656451
1501	37.47947672
1502	37.47320689
1503	37.46526345
1504	37.45743208
1505	37.45111978
1506	37.44582951
1507	37.43996432
1508	37.43274084
1509	37.42511133
1510	37.42004414
1511	37.41233188
1512	37.40444752
1513	37.39411363
1514	37.38786894
1515	37.37982243
1516	37.37097115
1517	37.36526273
1518	37.35615029
1519	37.34944601
1520	37.34084434
1521	37.33561807
1522	37.32848519
1523	37.32163143
1524	37.31427289
1525	37.30845801
1526	37.30099664
1527	37.29459251
1528	37.28930152
1529	37.2827947
1530	37.27653471
1531	37.26968035
1532	37.26302876
1533	37.25692154
1534	37.25008744
1535	37.24369701
1536	37.2368588
1537	37.23109593
1538	37.22428162
1539	37.21633489
1540	37.21059209
1541	37.20276725
1542	37.19543427
1543	37.19028931
1544	37.18518469
1545	37.17895141
1546	37.1725493
1547	37.16424592
1548	37.1547224
1549	37.14956181
1550	37.14353089
1551	37.13654182
1552	37.1301558
1553	37.12371077
1554	37.11828179
1555	37.11062913
1556	37.10384349
1557	37.09642366
1558	37.0885977
1559	37.07983722
1560	37.07218658
1561	37.06534107
1562	37.05932419
1563	37.05403431
1564	37.04575962
1565	37.03592848
1566	37.02893899
1567	37.02291008
1568	37.01697411
1569	37.01118838
1570	37.00341319
1571	36.99719517
1572	36.9902796
1573	36.98512423
1574	36.97905796
1575	36.97853615
1576	36.97464067
1577	36.96544884
1578	36.96034482
1579	36.95394708
1580	36.9449242
1581	36.93822491
1582	36.9317288
1583	36.92596596
1584	36.92074245
1585	36.9133794
1586	36.90584501
1587	36.89942453
1588	36.88996361
1589	36.88466892
1590	36.87918683
1591	36.87243504
1592	36.86542428
1593	36.85809248
1594	36.85089189
1595	36.84449522
1596	36.83807397
1597	36.83192364
1598	36.82797289
1599	36.82099304
1600	36.8133942
1601	36.80678145
1602	36.80282137
1603	36.79696743
1604	36.79159461
1605	36.7840538
1606	36.7780796
1607	36.77066009
1608	36.76407199
1609	36.76008723
1610	36.75545042
1611	36.74799876
1612	36.74394249
1613	36.73767353
1614	36.73195484
1615	36.72296956
1616	36.71266964
1617	36.70497129
1618	36.69774019
1619	36.69252868
1620	36.68566826
1621	36.68103671
1622	36.67235145
1623	36.66767057
1624	36.66326344
1625	36.65624301
1626	36.65212015
1627	36.64555047
1628	36.63768524
1629	36.63114469
1630	36.62443727
1631	36.61798421
1632	36.61336857
1633	36.60770421
1634	36.60068028
1635	36.5921559
1636	36.58492769
1637	36.58036822
1638	36.57547051
1639	36.57079579
1640	36.56422086
1641	36.55835453
1642	36.55097722
1643	36.54511351
1644	36.53773486
1645	36.52806918
1646	36.52212076
1647	36.51442582
1648	36.50903699
1649	36.50093203
1650	36.49591584
1651	36.49013806
1652	36.48528014
1653	36.47742668
1654	36.47256027
1655	36.46652528
1656	36.46141861
1657	36.45613874
1658	36.45063414
1659	36.44616836
1660	36.43932739
1661	36.43328039
1662	36.42845596
1663	36.42429565
1664	36.41981981
1665	36.41401804
1666	36.41026038
1667	36.40542192
1668	36.401989
