iter	Passed	Remaining
726	60290	437296
727	60367	437164
728	60391	436655
729	60474	436574
730	60564	436545
731	60653	436508
732	60743	436476
733	60830	436422
734	60920	436390
735	61010	436356
736	61098	436313
737	61191	436301
738	61273	436213
739	61362	436172
740	61447	436105
741	61538	436077
742	61616	435956
743	61703	435907
744	61795	435883
745	61884	435846
746	61973	435803
747	62066	435795
748	62153	435736
749	62242	435696
750	62329	435645
751	62418	435599
752	62506	435556
753	62596	435515
754	62687	435488
755	62778	435463
756	62868	435425
757	62955	435375
758	63045	435338
759	63133	435289
760	63221	435238
761	63233	434666
762	63320	434611
763	63404	434537
764	63436	434105
765	63519	434022
766	63603	433948
767	63685	433854
768	63771	433797
769	63863	433770
770	63954	433747
771	64046	433721
772	64129	433641
773	64214	433574
774	64305	433541
775	64402	433554
776	64486	433480
777	64576	433444
778	64674	433460
779	64755	433365
780	64846	433337
781	64931	433264
782	65015	433185
783	65104	433144
784	65187	433061
785	65277	433024
786	65366	432980
787	65454	432928
788	65545	432898
789	65631	432834
790	65719	432782
791	65802	432698
792	65889	432643
793	65979	432605
794	66059	432505
795	66151	432478
796	66169	431966
797	66258	431925
798	66281	431452
799	66329	431141
800	66414	431074
801	66505	431039
802	66589	430963
803	66679	430929
804	66771	430903
805	66854	430824
806	66939	430750
807	67031	430724
808	67127	430727
809	67211	430650
810	67298	430591
811	67386	430543
812	67480	430530
813	67566	430468
814	67648	430377
815	67727	430271
816	67825	430281
817	67911	430219
818	68002	430183
819	68091	430141
820	68184	430118
821	68253	429947
822	68348	429941
823	68433	429866
824	68516	429784
825	68605	429741
826	68695	429700
827	68778	429616
828	68862	429536
829	68950	429487
830	68997	429177
831	69086	429132
832	69111	428689
833	69194	428605
834	69285	428573
835	69383	428581
836	69472	428539
837	69491	428060
838	69506	427558
839	69589	427476
840	69679	427438
841	69767	427386
842	69846	427283
843	69934	427230
844	70022	427178
845	70111	427130
846	70199	427081
847	70289	427039
848	70312	426594
849	70397	426526
850	70485	426474
851	70576	426441
852	70666	426403
853	70754	426351
854	70844	426311
855	70932	426257
856	71011	426150
857	71098	426096
858	71179	425998
859	71268	425951
860	71300	425564
861	71387	425510
862	71470	425429
863	71552	425342
864	71641	425296
865	71723	425208
866	71798	425077
867	71888	425037
868	71975	424976
869	72007	424594
870	72070	424395
871	72161	424364
872	72250	424316
873	72340	424273
874	72439	424290
875	72521	424199
876	72611	424159
877	72703	424131
878	72735	423750
879	72826	423719
880	72911	423650
881	73005	423629
882	73087	423545
883	73170	423464
884	73255	423391
885	73272	422929
886	73356	422856
887	73448	422823
888	73534	422758
889	73621	422700
890	73704	422623
891	73796	422592
892	73882	422529
893	73969	422472
894	74002	422101
895	74091	422058
896	74180	422009
897	74268	421959
898	74352	421881
899	74440	421828
900	74528	421775
901	74558	421394
902	74646	421341
903	74733	421286
904	74817	421209
905	74827	420717
906	74904	420602
907	74994	420561
908	75085	420528
909	75180	420512
910	75268	420463
911	75356	420410
