iter	RMSE
301	84.67925475
302	84.50890737
303	84.31791672
304	84.15012639
305	83.99052924
306	83.90605719
307	83.76358148
308	83.65084168
309	83.46096094
310	83.31302451
311	83.17019282
312	83.01441051
313	82.86751424
314	82.68153963
315	82.55254662
316	82.38074538
317	82.21887561
318	82.12053236
319	81.94716966
320	81.77894639
321	81.61488138
322	81.46802394
323	81.35373175
324	81.19219037
325	81.02694295
326	80.94757166
327	80.84673044
328	80.76647975
329	80.64065442
330	80.57056553
331	80.38900427
332	80.23081011
333	80.05199826
334	79.92049098
335	79.75718691
336	79.59753512
337	79.5241272
338	79.44587919
339	79.33629554
340	79.26904265
341	79.1978849
342	79.1327693
343	78.96615245
344	78.89329228
345	78.77638404
346	78.64185596
347	78.49320444
348	78.36217297
349	78.28553864
350	78.14653056
351	78.02042712
352	77.94798222
353	77.87033571
354	77.72546792
355	77.57497457
356	77.42039497
357	77.35641936
358	77.21159859
359	77.11321574
360	76.97252016
361	76.84523429
362	76.73123632
363	76.59725075
364	76.4758057
365	76.40500711
366	76.32338689
367	76.26578734
368	76.13562483
369	76.00394017
370	75.92093294
371	75.7661431
372	75.70672121
373	75.55953488
374	75.48306407
375	75.38185868
376	75.25926711
377	75.13436657
378	75.04586878
379	74.9920622
380	74.84321577
381	74.73450386
382	74.67575564
383	74.55786469
384	74.43322492
385	74.38279741
386	74.26282102
387	74.13007099
388	74.02568193
389	73.88995738
390	73.7880826
391	73.6495879
392	73.5243673
393	73.47730416
394	73.42037444
395	73.30138554
396	73.24709697
397	73.11685917
398	73.01421081
399	72.89895674
400	72.83380636
401	72.70370632
402	72.5905914
403	72.54499596
404	72.49695493
405	72.43092615
406	72.37514699
407	72.25532356
408	72.21406409
409	72.11221337
410	72.06403998
411	71.99212457
412	71.89181855
413	71.7878248
414	71.74758961
415	71.62577695
416	71.52585937
417	71.44493948
418	71.39966418
419	71.35181434
420	71.27430882
421	71.22985682
422	71.14648286
423	71.10601718
424	71.06084265
425	70.92667467
426	70.88458353
427	70.79022166
428	70.75491103
429	70.65993724
430	70.53483979
431	70.49282417
432	70.4469337
433	70.3268161
434	70.27576212
435	70.15890629
436	70.12158134
437	69.99075116
438	69.93295676
439	69.89071074
440	69.81085283
441	69.72905587
442	69.64000735
443	69.59946099
444	69.49966689
445	69.43808387
446	69.3251097
447	69.23843391
448	69.16036968
449	69.12178127
450	69.07620338
451	68.97275227
452	68.86487074
453	68.77568832
454	68.67417551
455	68.5945016
456	68.49402786
457	68.39300023
458	68.3142859
459	68.23496921
460	68.2060834
461	68.16975764
462	68.13023401
463	68.04267403
464	67.93401187
465	67.90684115
466	67.87181017
467	67.78188357
468	67.73714673
469	67.6597636
470	67.60535384
471	67.57070354
472	67.48628674
473	67.39168853
474	67.30478847
475	67.27765376
476	67.25819782
477	67.22601266
478	67.1450821
479	67.0736926
480	66.97615955
481	66.91097731
482	66.81080411
483	66.72037336
484	66.64464902
485	66.55094906
486	66.51078802
487	66.45891041
488	66.36416269
489	66.26937308
490	66.18504524
491	66.10471621
492	66.02415032
493	65.9232357
494	65.88803539
495	65.81397738
496	65.72386274
497	65.63969824
498	65.59378046
499	65.51371847
500	65.41903055
501	65.35861661
502	65.26375645
503	65.23951121
504	65.21690846
505	65.15738914
506	65.06935099
507	64.98989738
508	64.96417483
509	64.87069202
510	64.80199932
511	64.78242732
512	64.6867009
513	64.60965937
514	64.52308056
515	64.49329782
516	64.39856091
517	64.3784489
518	64.32251668
519	64.24698296
520	64.22491768
521	64.18753383
522	64.10741359
523	64.0669001
524	63.98762655
525	63.93046875
526	63.88540018
527	63.81325738
528	63.78091448
529	63.76463424
530	63.70282798
531	63.65242483
532	63.56687967
533	63.49471495
534	63.44772622
535	63.37209926
536	63.30803079
537	63.28450596
538	63.2081133
539	63.16399453
540	63.13759722
541	63.06040023
542	62.99512892
543	62.96119129
544	62.91012824
545	62.84453641
546	62.77603734
547	62.74709429
548	62.69179459
549	62.67141701
550	62.60846553
551	62.56908824
552	62.55341041
553	62.4854375
554	62.43422811
555	62.36548091
556	62.34863218
557	62.28697305
558	62.2553238
559	62.19672175
560	62.12817379
561	62.10455701
562	62.08210758
563	62.01072028
564	61.9367443
565	61.87016508
566	61.85104654
567	61.79095543
568	61.71802022
569	61.70164416
570	61.68143651
571	61.61084109
572	61.59224794
573	61.52876152
574	61.50743672
575	61.44758139
576	61.38861789
577	61.37106691
578	61.32940486
579	61.30920374
580	61.22621157
581	61.17869859
582	61.12923464
583	61.08518022
584	61.04691757
585	60.97216583
586	60.95314427
587	60.93431086
588	60.92162762
589	60.87401083
590	60.79776414
591	60.72710766
592	60.66823128
593	60.60924465
594	60.58723044
595	60.57161783
596	60.53128731
597	60.46742755
598	60.4517517
599	60.44503115
600	60.40055944
601	60.34058614
602	60.28138558
603	60.255955
604	60.24394661
605	60.1907501
606	60.13477992
607	60.08166066
608	60.06945305
609	60.00969034
610	59.97671114
611	59.9531451
612	59.94216219
613	59.88396174
614	59.83305515
615	59.81699615
616	59.75721154
617	59.741826
618	59.67465472
619	59.62790234
620	59.60921463
621	59.58767112
622	59.57200857
623	59.54361969
624	59.50208874
625	59.46800937
626	59.41348036
627	59.40462637
628	59.33905296
629	59.28008218
630	59.26327658
631	59.22197171
632	59.17414761
633	59.12676838
634	59.11025914
635	59.06306195
636	59.03734385
637	58.97135231
638	58.92785144
639	58.86905
640	58.8248918
641	58.81479931
642	58.79459741
643	58.77734435
644	58.72690386
645	58.66080188
646	58.6472354
647	58.60340186
648	58.55107206
649	58.53282523
650	58.47994731
651	58.42124734
652	58.38283188
653	58.35424227
654	58.31681836
655	58.30579702
656	58.28195135
657	58.27000319
658	58.25544691
659	58.20179813
660	58.19523407
661	58.15588745
662	58.14386203
663	58.09290709
664	58.08335164
665	58.03390071
666	58.01762475
667	57.98658189
668	57.97144145
669	57.95302202
670	57.90967424
671	57.86627415
672	57.85456959
673	57.84477627
674	57.792749
675	57.73356314
676	57.70052276
677	57.68436771
678	57.67250878
679	57.63002393
680	57.61245201
681	57.57326354
682	57.56290772
683	57.52444203
684	57.50894832
685	57.49908415
686	57.44613816
687	57.40448591
688	57.35786498
689	57.34813701
690	57.33390945
691	57.28980061
692	57.28014126
693	57.24165606
694	57.20008576
695	57.18642373
696	57.15296258
697	57.11753187
698	57.08362603
699	57.07205068
700	57.05642808
701	57.03719781
702	57.03040709
703	56.99071161
704	56.97761001
705	56.9725878
706	56.9395616
707	56.88962305
708	56.84608449
709	56.83591942
710	56.80998135
711	56.80444302
712	56.79622751
713	56.75210137
714	56.74770468
715	56.70688191
716	56.69704426
717	56.66096977
718	56.6560188
719	56.61294962
720	56.60161274
721	56.58988807
722	56.54695331
723	56.4965905
724	56.45724373
725	56.41696791
726	56.37284229
727	56.36082963
728	56.3198141
729	56.30838966
730	56.27327398
731	56.25222875
732	56.24029853
733	56.23516964
734	56.22600099
735	56.21630796
736	56.17185913
737	56.15639709
738	56.13345277
739	56.08708556
740	56.07702042
741	56.05376706
742	56.01008308
743	56.0030776
744	55.98791145
745	55.95236685
746	55.94239652
747	55.92846012
748	55.88431862
749	55.84615039
750	55.83955412
751	55.81862513
752	55.77970383
753	55.74311189
754	55.70654538
755	55.66279106
756	55.64389631
757	55.60733684
758	55.59451025
759	55.55692416
760	55.52450351
761	55.51361451
762	55.49688079
763	55.49003608
764	55.45383691
765	55.44817141
766	55.4053674
767	55.36248673
768	55.3234334
769	55.27887939
770	55.26981595
771	55.23408156
772	55.19724025
773	55.1580491
774	55.15427064
775	55.1113217
776	55.1028225
777	55.07479856
778	55.03318136
779	55.03072139
780	55.02013744
781	55.00343104
782	54.97513504
783	54.9718307
784	54.96271244
785	54.92733851
786	54.92332258
787	54.92133227
788	54.91535256
789	54.88586682
790	54.88146289
791	54.86587787
792	54.82476599
793	54.8059364
794	54.7989991
795	54.77122642
796	54.76332232
797	54.74379412
798	54.70833321
799	54.70187891
800	54.66657145
801	54.63335343
802	54.6012466
803	54.59057729
804	54.58150053
805	54.572134
806	54.55301936
807	54.51477839
808	54.50237095
809	54.4782874
810	54.4686354
811	54.46022987
812	54.43775817
813	54.42215369
814	54.41447954
815	54.38589824
816	54.35285515
817	54.34296535
818	54.33556953
819	54.31028304
820	54.29006313
821	54.25584637
822	54.24130306
823	54.23203233
824	54.22663091
825	54.20768676
826	54.17851103
827	54.16991423
828	54.14938956
829	54.14203517
830	54.13629389
831	54.12554566
832	54.10833173
833	54.07679438
834	54.06893318
835	54.06321812
836	54.02674093
837	54.00469056
838	53.99664662
839	53.96794828
840	53.95780705
841	53.92262566
842	53.91371544
843	53.89051727
844	53.88020803
845	53.87942378
846	53.8480253
847	53.83976814
848	53.81204878
849	53.80294312
850	53.80053788
851	53.79395545
852	53.78575617
853	53.77826238
854	53.7693197
855	53.74468119
856	53.73192497
857	53.70596301
858	53.68854184
859	53.65233853
860	53.62863119
861	53.61719013
862	53.61036458
863	53.60035921
864	53.57221805
865	53.53450977
866	53.52659253
867	53.52364927
868	53.51710359
869	53.51265997
870	53.50700352
871	53.47787066
872	53.46918053
873	53.45076491
874	53.44339172
875	53.41204649
876	53.3880733
877	53.38127223
878	53.35358583
879	53.32926124
880	53.3209259
881	53.29412168
882	53.28918112
883	53.28550933
884	53.27402691
885	53.27161287
886	53.25497028
887	53.22454098
888	53.21799303
889	53.21040849
890	53.20739811
891	53.16800791
892	53.12763755
893	53.11859831
894	53.08945778
895	53.06528043
896	53.06142869
897	53.05175699
898	53.0426009
899	53.01198473
900	53.00003575
901	52.9721631
902	52.9608122
903	52.93137004
904	52.91597449
905	52.90878503
906	52.90012732
907	52.89352184
908	52.88862201
909	52.88408433
910	52.87950282
911	52.87339209
912	52.84681933
913	52.82966908
914	52.79972755
915	52.77755615
916	52.76143889
917	52.75372994
918	52.75014713
919	52.72913081
920	52.71058297
921	52.70646349
922	52.6990145
923	52.67179788
924	52.64527167
925	52.62103862
926	52.60677456
927	52.59708693
928	52.58529915
929	52.5816066
930	52.55813506
931	52.52982684
932	52.52520788
933	52.50369911
934	52.49627821
935	52.49290314
936	52.4896941
937	52.46686864
938	52.46438901
939	52.44080807
940	52.41453739
941	52.40569065
942	52.39123865
943	52.38174572
944	52.37826462
945	52.35944556
946	52.35696523
947	52.34659745
948	52.3379674
949	52.3280018
950	52.29637007
951	52.29011214
952	52.27239483
953	52.26539366
954	52.24784818
955	52.22179485
956	52.19133079
957	52.18300072
958	52.15482133
959	52.14933907
960	52.14486917
961	52.13238886
962	52.12727651
963	52.09651915
964	52.09091613
965	52.08750157
966	52.08236056
967	52.07868527
968	52.05549209
969	52.04989127
970	52.04684907
971	52.04453254
972	52.04080383
973	52.0388467
974	52.00710975
975	51.98179946
976	51.97720691
977	51.97047308
978	51.94867053
979	51.94329473
980	51.93635311
981	51.93160619
982	51.92515392
983	51.92189432
984	51.89386963
985	51.8735379
986	51.86242699
987	51.85550997
988	51.83249162
989	51.80585705
990	51.8012223
991	51.79785071
992	51.79411089
993	51.771877
994	51.76644291
995	51.73678048
996	51.70257069
997	51.70073179
998	51.67147608
999	51.65797896
1000	51.63728084
1001	51.62950412
1002	51.62686417
1003	51.6218063
1004	51.60418885
1005	51.60268689
1006	51.58035713
1007	51.57337111
1008	51.56714122
1009	51.5584631
1010	51.55518922
1011	51.55127588
1012	51.54716177
1013	51.54244138
1014	51.53602506
1015	51.53125017
1016	51.52567928
1017	51.52557008
1018	51.52441572
1019	51.52044432
1020	51.49287235
1021	51.48842798
1022	51.4854418
1023	51.48029197
1024	51.4742382
1025	51.44877512
1026	51.44797836
1027	51.43863055
1028	51.42190384
1029	51.42024025
1030	51.41821037
1031	51.41584542
1032	51.41277017
1033	51.40125809
1034	51.40090513
1035	51.391694
1036	51.37709757
1037	51.37418091
1038	51.37181171
1039	51.36884558
1040	51.34364108
1041	51.34187879
1042	51.33047384
1043	51.32551652
1044	51.32176466
1045	51.31697655
1046	51.31110938
1047	51.30362565
1048	51.30035341
1049	51.29619007
1050	51.28263897
1051	51.25454031
1052	51.24984226
1053	51.24248178
1054	51.21723752
1055	51.21649097
1056	51.21470412
1057	51.18533661
1058	51.17768641
1059	51.17472698
1060	51.16704153
1061	51.15783093
1062	51.15455385
1063	51.15111719
1064	51.13288172
1065	51.12123473
1066	51.1116497
1067	51.11074434
1068	51.10331215
1069	51.0862801
1070	51.08310858
1071	51.07910962
1072	51.07543182
1073	51.07089941
1074	51.05445929
1075	51.02832546
1076	51.02361783
1077	51.01994279
1078	51.01619546
1079	51.01162627
1080	51.00484826
1081	50.98310573
1082	50.97987148
1083	50.96193523
1084	50.94757403
1085	50.94441866
1086	50.9369081
1087	50.91301889
1088	50.88614449
1089	50.87913086
1090	50.86168059
1091	50.85318013
1092	50.83347573
1093	50.82765894
1094	50.8202938
1095	50.79679053
1096	50.7907412
1097	50.76528587
1098	50.75856319
1099	50.75546394
1100	50.75137355
1101	50.74428925
1102	50.74025453
1103	50.73363038
1104	50.7297193
1105	50.72901763
1106	50.71176704
1107	50.71154741
1108	50.70682848
1109	50.702476
1110	50.6991242
1111	50.68188155
1112	50.66066904
1113	50.65775647
1114	50.63839552
1115	50.61948311
1116	50.61582636
1117	50.59240286
1118	50.58878048
1119	50.58684207
1120	50.57105518
1121	50.5699199
1122	50.55291483
1123	50.54734516
1124	50.54616845
1125	50.54473729
1126	50.520999
1127	50.51706692
1128	50.51195475
1129	50.50915636
1130	50.49232641
1131	50.4905958
1132	50.47430563
1133	50.47328874
1134	50.45630117
1135	50.45232763
1136	50.45071856
1137	50.44260411
1138	50.440544
1139	50.4320659
1140	50.43198394
1141	50.41231762
1142	50.39436166
1143	50.38776951
1144	50.38584845
1145	50.3723351
1146	50.36815433
1147	50.35838035
1148	50.35427367
1149	50.34788381
1150	50.3459749
1151	50.3388267
1152	50.33860544
1153	50.33307137
1154	50.32530073
1155	50.32138758
1156	50.31773428
1157	50.31334129
1158	50.30926516
1159	50.30682983
1160	50.29027464
1161	50.27517573
1162	50.27184797
1163	50.26264694
1164	50.26139504
1165	50.25552116
1166	50.25407943
1167	50.24940438
1168	50.23254912
1169	50.21431621
1170	50.20598288
1171	50.20471812
1172	50.19574956
1173	50.19408422
1174	50.18866003
1175	50.18279138
1176	50.17203839
1177	50.17085975
1178	50.15427113
1179	50.15396664
1180	50.15136121
1181	50.14867779
1182	50.14301283
1183	50.12706555
1184	50.12617906
1185	50.12315067
1186	50.10102551
1187	50.09878403
1188	50.09534829
1189	50.08496857
1190	50.08040842
1191	50.07571486
1192	50.07490772
1193	50.07280496
1194	50.06908535
1195	50.06488384
1196	50.06390909
1197	50.04707395
1198	50.04456161
1199	50.03927037
1200	50.03445362
1201	50.03241342
1202	50.02741928
1203	50.02115295
1204	50.01755806
1205	50.0138068
1206	50.01152238
1207	50.01146728
1208	49.99768969
1209	49.986341
1210	49.96652686
1211	49.9636014
1212	49.96025519
1213	49.93891779
1214	49.9352388
1215	49.93422933
1216	49.93362916
1217	49.93095704
1218	49.92749364
1219	49.91088395
1220	49.90792993
1221	49.90505166
1222	49.88575074
1223	49.87668569
1224	49.86282711
1225	49.84224511
1226	49.83998278
1227	49.82727313
1228	49.82314111
1229	49.81937521
1230	49.8065312
1231	49.80647817
1232	49.79905193
1233	49.79525423
1234	49.79043924
1235	49.77690497
1236	49.77154837
1237	49.77128306
1238	49.76575973
1239	49.75994042
1240	49.75765589
1241	49.75046239
1242	49.7422291
1243	49.72116995
1244	49.72055104
1245	49.71726006
1246	49.71544473
1247	49.71376561
1248	49.69384279
1249	49.69376654
1250	49.69244946
1251	49.68890705
1252	49.68640434
1253	49.68422967
1254	49.67123975
1255	49.67043991
1256	49.67031739
1257	49.66620467
1258	49.66400369
1259	49.66183266
1260	49.65979796
1261	49.65622778
1262	49.64524279
1263	49.64524048
1264	49.64173865
1265	49.64003159
1266	49.63930758
1267	49.62911705
1268	49.62650489
1269	49.61867451
1270	49.61730453
1271	49.61588823
1272	49.61328231
1273	49.59930151
1274	49.59451381
1275	49.59014474
1276	49.56893526
1277	49.56475159
1278	49.55517598
1279	49.55049988
1280	49.53068294
1281	49.52897437
1282	49.52722169
1283	49.52299971
1284	49.5225499
1285	49.50563967
1286	49.50548659
1287	49.48496944
1288	49.4804561
1289	49.47707489
1290	49.46356398
1291	49.45883278
1292	49.45566137
1293	49.45299825
1294	49.44970572
1295	49.44578365
1296	49.42806662
1297	49.41461202
1298	49.40783338
1299	49.39176031
1300	49.37243317
1301	49.36756299
1302	49.36493931
1303	49.36202937
1304	49.35946123
1305	49.35869123
1306	49.35507135
1307	49.35161873
1308	49.32965496
1309	49.32767406
1310	49.32215227
1311	49.31601285
1312	49.31464611
1313	49.31014047
1314	49.30844056
1315	49.30320773
1316	49.29957679
1317	49.29940211
1318	49.29847046
1319	49.29620647
1320	49.29511869
1321	49.29327617
1322	49.2887942
1323	49.28132723
1324	49.27826789
1325	49.27437412
1326	49.27128872
1327	49.25718988
1328	49.255635
1329	49.23661356
1330	49.23117952
1331	49.23068739
1332	49.21875125
1333	49.21837798
1334	49.21382153
1335	49.21008133
1336	49.19926979
1337	49.19206233
1338	49.1747279
1339	49.17147044
1340	49.16910486
1341	49.16896708
1342	49.16561816
1343	49.15386478
1344	49.14877669
1345	49.1328666
1346	49.12987047
1347	49.12745848
1348	49.12422594
1349	49.11966543
1350	49.11229899
1351	49.10645603
1352	49.09468848
1353	49.08963871
1354	49.07979026
1355	49.07562806
1356	49.07464536
1357	49.07435757
1358	49.07244592
1359	49.05494516
1360	49.05306319
1361	49.05017689
1362	49.03278527
1363	49.03123499
1364	49.02748789
1365	49.0163292
1366	49.01546713
1367	49.01069736
1368	49.00626452
1369	49.00615206
1370	49.00390737
1371	48.99556503
1372	48.9949557
1373	48.98321763
1374	48.98260346
1375	48.98077262
1376	48.97827358
1377	48.96255432
1378	48.96158577
1379	48.96005435
1380	48.95927806
1381	48.95673101
1382	48.95376632
1383	48.9523918
1384	48.95127997
1385	48.93291458
1386	48.92353216
1387	48.92210986
1388	48.91321129
1389	48.91190841
1390	48.90891049
1391	48.89988742
1392	48.89200643
1393	48.88116447
1394	48.88009564
1395	48.86924634
1396	48.86065541
1397	48.85982114
1398	48.85932998
1399	48.8552524
1400	48.85157642
1401	48.83723415
1402	48.8319132
1403	48.8181861
1404	48.81543175
1405	48.81387457
1406	48.80418693
1407	48.80001534
1408	48.79254652
1409	48.7915087
1410	48.78940005
1411	48.78601096
1412	48.78205436
1413	48.77884366
1414	48.7757787
1415	48.77065352
1416	48.76708889
1417	48.74866118
1418	48.74448012
1419	48.74279818
1420	48.7341449
1421	48.73372786
1422	48.73210916
1423	48.72783007
1424	48.71410193
1425	48.69936786
1426	48.68701138
1427	48.68587934
1428	48.67557177
1429	48.6658802
1430	48.6584545
1431	48.65346801
1432	48.65078222
1433	48.65016149
1434	48.64987119
1435	48.64960921
1436	48.64644877
1437	48.64596017
1438	48.62905207
1439	48.62869553
1440	48.62525981
1441	48.62364695
1442	48.62338718
1443	48.62086977
1444	48.60538456
1445	48.59425181
1446	48.58921383
1447	48.57928757
1448	48.5636898
1449	48.55997992
1450	48.54000461
1451	48.5248651
1452	48.52299097
1453	48.50689692
1454	48.50591691
1455	48.50486822
1456	48.4969846
1457	48.49657026
1458	48.48670555
1459	48.4843634
1460	48.48122061
1461	48.47469044
1462	48.47282621
1463	48.47039811
1464	48.46764057
1465	48.45195472
1466	48.43851582
1467	48.43705794
1468	48.43072098
1469	48.43005949
1470	48.42956634
1471	48.41622083
1472	48.41293132
1473	48.39526087
1474	48.37866864
1475	48.37824379
1476	48.3627545
1477	48.34954729
1478	48.34664274
1479	48.34366439
1480	48.33708713
1481	48.32373034
1482	48.3193034
1483	48.31433894
1484	48.31123025
1485	48.29848443
1486	48.29808503
1487	48.28730233
1488	48.28502422
1489	48.27590358
1490	48.26800634
1491	48.26707857
1492	48.26703575
1493	48.25524435
1494	48.24815289
1495	48.24153882
1496	48.24064386
1497	48.24061768
1498	48.23818264
1499	48.23684486
1500	48.23080537
1501	48.23011734
1502	48.22175781
1503	48.2166309
1504	48.20145176
1505	48.20111587
1506	48.19687779
1507	48.18866261
1508	48.18344162
1509	48.17868004
1510	48.17683773
1511	48.17640633
1512	48.1730194
1513	48.17114349
1514	48.1654915
1515	48.15352977
1516	48.14892502
1517	48.14084715
1518	48.13974042
1519	48.13958538
1520	48.13638192
1521	48.13559951
1522	48.13518444
1523	48.11777471
1524	48.11620211
1525	48.11296368
1526	48.11222862
1527	48.10532136
1528	48.10296063
1529	48.10293199
1530	48.1026169
1531	48.10090296
1532	48.10025842
1533	48.09895978
1534	48.09727198
1535	48.0972481
1536	48.07852306
1537	48.07773015
1538	48.0689237
1539	48.06480058
1540	48.06197199
1541	48.04627797
1542	48.04512844
1543	48.03349054
1544	48.02952933
1545	48.01581197
1546	48.01504434
1547	48.00518353
1548	47.99384218
1549	47.99003801
1550	47.9807871
1551	47.97369098
1552	47.9716134
1553	47.96993068
1554	47.9567398
1555	47.95608614
1556	47.95573178
1557	47.95365103
1558	47.9476501
1559	47.9443907
1560	47.94334171
1561	47.93933952
1562	47.9279706
1563	47.92743395
1564	47.92742197
1565	47.91440631
1566	47.91354358
1567	47.91055988
1568	47.903252
1569	47.9023747
1570	47.90165558
1571	47.90094604
1572	47.89938789
1573	47.8985225
1574	47.89831155
1575	47.89284553
1576	47.89276641
1577	47.87591369
1578	47.86226507
1579	47.85871195
1580	47.84463124
1581	47.83541702
1582	47.82607858
1583	47.82244114
1584	47.82225146
1585	47.81364291
1586	47.80941371
1587	47.80680299
1588	47.79506622
1589	47.79020828
1590	47.77538636
1591	47.7659857
1592	47.76342069
1593	47.76147341
1594	47.76119453
1595	47.76046848
1596	47.75549161
1597	47.74076233
1598	47.72339879
1599	47.71905331
1600	47.71569889
1601	47.71039726
1602	47.69720923
1603	47.68486276
1604	47.68424872
1605	47.67587536
1606	47.67581997
1607	47.67559599
1608	47.67549001
1609	47.6729948
1610	47.67298035
1611	47.6692686
1612	47.65232238
1613	47.65051273
1614	47.65009102
1615	47.63432639
1616	47.61672148
1617	47.61578102
1618	47.60134863
1619	47.5936145
1620	47.59206077
1621	47.58564747
1622	47.58420207
1623	47.58220884
1624	47.57929364
1625	47.57825832
1626	47.57636138
1627	47.57352065
1628	47.56743073
1629	47.56511814
1630	47.55681315
1631	47.54887134
1632	47.53477131
1633	47.53289921
1634	47.52631364
1635	47.52398697
1636	47.52247445
1637	47.51766839
1638	47.516204
1639	47.51340076
1640	47.51105896
1641	47.50908924
1642	47.49858916
1643	47.49663585
1644	47.4963119
1645	47.48341504
1646	47.48082752
1647	47.47848653
1648	47.4757004
1649	47.45526869
1650	47.45036144
1651	47.44836501
1652	47.43667752
1653	47.43480154
1654	47.4335452
1655	47.43074918
1656	47.43004712
1657	47.41906219
1658	47.41837207
1659	47.41595534
1660	47.41482201
1661	47.41295001
1662	47.40767024
1663	47.39671888
1664	47.38554691
1665	47.38377553
1666	47.38284014
1667	47.38099838
1668	47.38002901
