iter	Passed	Remaining
596	1959	11166
597	1962	11164
598	1965	11162
599	1969	11159
600	1972	11156
601	1976	11153
602	1979	11150
603	1982	11148
604	1986	11145
605	1989	11142
606	1992	11139
607	1996	11137
608	1999	11134
609	2002	11131
610	2006	11130
611	2010	11127
612	2013	11124
613	2016	11121
614	2020	11119
615	2023	11116
616	2026	11113
617	2030	11111
618	2033	11108
619	2037	11105
620	2040	11103
621	2044	11100
622	2047	11097
623	2050	11094
624	2054	11092
625	2057	11089
626	2060	11086
627	2064	11083
628	2067	11081
629	2071	11078
630	2075	11078
631	2078	11076
632	2081	11072
633	2085	11070
634	2088	11067
635	2091	11064
636	2095	11061
637	2098	11059
638	2102	11056
639	2105	11053
640	2108	11050
641	2112	11047
642	2115	11045
643	2118	11042
644	2122	11039
645	2125	11036
646	2129	11033
647	2132	11030
648	2135	11028
649	2139	11025
650	2142	11022
651	2146	11019
652	2149	11017
653	2152	11014
654	2156	11011
655	2159	11008
656	2163	11006
657	2166	11003
658	2169	11000
659	2173	10998
660	2176	10995
661	2180	10992
662	2183	10989
663	2186	10986
664	2190	10983
665	2193	10981
666	2197	10978
667	2200	10975
668	2203	10972
669	2207	10969
670	2210	10966
671	2213	10963
672	2217	10961
673	2220	10958
674	2224	10955
675	2227	10952
676	2230	10949
677	2234	10946
678	2237	10943
679	2240	10940
680	2244	10938
681	2247	10935
682	2251	10932
683	2252	10919
684	2255	10917
685	2259	10914
686	2262	10911
687	2266	10910
688	2269	10907
689	2273	10904
690	2276	10901
691	2279	10899
692	2283	10896
693	2286	10893
694	2290	10890
695	2293	10887
696	2296	10884
697	2300	10881
698	2303	10878
699	2306	10875
700	2310	10872
701	2313	10869
702	2316	10866
703	2320	10863
704	2323	10861
705	2327	10858
706	2330	10854
707	2333	10851
708	2337	10848
709	2340	10845
710	2344	10843
711	2347	10840
712	2350	10837
713	2354	10834
714	2357	10831
715	2360	10828
716	2364	10825
717	2367	10822
718	2370	10819
719	2374	10816
720	2377	10813
721	2381	10810
722	2384	10807
723	2387	10805
724	2391	10802
725	2394	10799
726	2398	10796
727	2401	10793
728	2404	10789
729	2408	10786
730	2411	10783
731	2414	10780
732	2418	10778
733	2421	10775
734	2424	10771
735	2428	10769
736	2431	10766
737	2435	10763
738	2438	10760
739	2441	10757
740	2445	10754
741	2448	10751
742	2452	10749
743	2455	10746
744	2458	10743
745	2462	10740
746	2465	10737
747	2469	10734
748	2472	10731
749	2475	10728
750	2479	10725
751	2482	10722
752	2485	10719
753	2489	10716
754	2492	10713
755	2496	10710
756	2499	10707
757	2502	10704
758	2506	10702
759	2509	10699
760	2513	10697
761	2516	10694
762	2520	10691
763	2523	10689
764	2526	10685
765	2530	10683
766	2531	10670
767	2534	10667
768	2538	10664
769	2541	10662
770	2545	10659
771	2548	10657
772	2552	10654
773	2555	10651
774	2558	10648
775	2562	10646
776	2565	10643
777	2569	10640
778	2572	10638
779	2576	10635
780	2579	10632
781	2582	10629
782	2586	10626
783	2589	10623
784	2593	10620
785	2596	10617
786	2599	10614
787	2603	10611
788	2606	10608
789	2610	10605
790	2613	10602
791	2616	10599
792	2620	10596
793	2623	10593
794	2627	10590
795	2630	10588
796	2633	10585
797	2637	10582
798	2640	10579
799	2644	10576
800	2647	10573
801	2650	10570
802	2654	10567
803	2657	10564
804	2660	10561
805	2664	10558
806	2667	10555
807	2671	10552
808	2674	10549
809	2677	10546
810	2681	10542
811	2684	10540
812	2687	10536
813	2691	10534
814	2694	10531
815	2698	10528
816	2701	10525
817	2704	10522
818	2708	10519
819	2711	10516
820	2715	10513
821	2718	10510
822	2721	10507
823	2725	10504
824	2728	10501
825	2732	10498
826	2735	10494
827	2738	10491
828	2742	10488
829	2745	10486
830	2748	10482
831	2752	10480
832	2755	10477
833	2759	10474
834	2762	10471
835	2765	10467
836	2769	10464
837	2772	10461
838	2775	10458
839	2778	10452
840	2781	10449
841	2785	10446
842	2788	10443
843	2791	10440
844	2795	10437
845	2798	10434
846	2802	10430
847	2805	10427
848	2809	10428
849	2813	10425
850	2816	10422
851	2820	10419
852	2823	10416
853	2827	10415
854	2830	10412
855	2834	10409
856	2837	10406
857	2841	10404
858	2844	10401
859	2847	10397
860	2851	10394
861	2854	10391
862	2858	10389
863	2859	10380
864	2863	10377
865	2866	10374
866	2870	10371
867	2873	10368
868	2876	10365
869	2880	10362
870	2883	10359
871	2887	10356
872	2890	10353
873	2894	10352
874	2897	10349
875	2901	10346
876	2904	10343
877	2907	10340
878	2911	10337
879	2914	10333
880	2918	10330
881	2921	10327
882	2924	10324
883	2928	10321
884	2931	10318
885	2934	10315
886	2938	10312
887	2941	10309
888	2945	10305
889	2948	10302
890	2951	10299
891	2955	10296
892	2958	10293
893	2962	10290
894	2965	10287
895	2968	10284
896	2972	10281
897	2975	10278
898	2978	10275
899	2982	10272
900	2985	10269
901	2988	10265
902	2992	10262
903	2995	10259
904	2999	10256
905	3002	10253
906	3005	10250
907	3009	10247
908	3012	10245
909	3016	10242
910	3020	10240
911	3023	10237
912	3026	10234
913	3030	10230
914	3033	10227
915	3036	10224
916	3040	10221
917	3043	10218
918	3046	10215
919	3050	10212
920	3053	10209
921	3057	10205
922	3060	10202
923	3063	10199
924	3067	10196
925	3070	10193
926	3074	10190
927	3077	10187
928	3080	10184
929	3084	10181
930	3087	10178
931	3090	10174
932	3094	10171
933	3097	10168
934	3101	10165
935	3104	10162
936	3108	10160
937	3111	10157
938	3114	10154
939	3118	10150
940	3121	10148
941	3125	10144
942	3128	10141
943	3131	10138
944	3135	10135
945	3138	10132
946	3141	10129
947	3145	10125
948	3148	10122
949	3152	10119
950	3155	10116
951	3158	10113
952	3162	10110
953	3165	10107
954	3168	10104
955	3172	10100
956	3175	10097
957	3179	10094
958	3182	10091
959	3183	10082
960	3187	10078
961	3190	10075
962	3193	10072
963	3197	10069
964	3200	10066
965	3204	10063
966	3207	10060
967	3210	10056
968	3214	10053
969	3217	10050
970	3220	10047
971	3224	10044
972	3227	10041
973	3231	10038
974	3234	10035
975	3237	10032
976	3241	10028
977	3244	10025
978	3248	10022
979	3251	10019
980	3254	10016
981	3258	10013
982	3261	10010
983	3264	10007
984	3268	10003
985	3271	10000
986	3274	9997
987	3278	9994
988	3281	9991
989	3285	9987
990	3288	9984
991	3291	9981
992	3295	9978
993	3298	9975
994	3301	9972
995	3305	9968
996	3308	9965
997	3311	9962
998	3315	9959
999	3318	9956
1000	3322	9952
1001	3325	9949
1002	3328	9946
1003	3332	9943
1004	3335	9940
1005	3339	9937
1006	3342	9934
1007	3345	9931
1008	3349	9927
1009	3352	9924
1010	3355	9921
1011	3359	9918
1012	3362	9915
1013	3366	9912
1014	3369	9909
1015	3372	9905
1016	3376	9902
1017	3379	9899
1018	3382	9896
1019	3386	9892
1020	3389	9889
1021	3393	9887
1022	3396	9884
1023	3399	9880
1024	3403	9877
1025	3406	9874
1026	3410	9871
1027	3411	9862
1028	3414	9858
1029	3417	9855
1030	3421	9852
1031	3424	9849
1032	3427	9845
1033	3431	9842
1034	3434	9839
1035	3438	9836
1036	3441	9833
1037	3444	9829
1038	3448	9827
1039	3451	9824
1040	3455	9821
1041	3458	9817
1042	3461	9814
1043	3465	9811
1044	3468	9808
1045	3471	9805
1046	3475	9802
1047	3478	9799
1048	3482	9795
1049	3485	9792
1050	3488	9789
1051	3492	9786
1052	3495	9783
1053	3499	9780
1054	3502	9777
1055	3506	9774
1056	3509	9771
1057	3512	9768
1058	3516	9765
1059	3519	9761
1060	3523	9758
1061	3526	9755
1062	3530	9753
1063	3533	9750
1064	3536	9747
1065	3540	9744
1066	3543	9741
1067	3547	9738
1068	3550	9735
1069	3554	9732
1070	3557	9729
1071	3560	9725
1072	3564	9722
1073	3567	9719
1074	3571	9716
1075	3574	9713
1076	3577	9710
1077	3581	9706
1078	3584	9703
1079	3587	9700
1080	3591	9697
1081	3594	9694
1082	3598	9691
1083	3601	9687
1084	3604	9684
1085	3608	9681
1086	3611	9678
1087	3614	9675
1088	3618	9672
1089	3621	9668
1090	3625	9666
1091	3628	9662
1092	3631	9659
1093	3635	9656
1094	3638	9653
1095	3642	9650
1096	3645	9647
1097	3648	9644
1098	3652	9640
1099	3653	9632
1100	3656	9628
1101	3660	9626
1102	3663	9622
1103	3667	9619
1104	3670	9616
1105	3673	9613
1106	3677	9609
1107	3680	9606
1108	3683	9603
1109	3687	9600
1110	3690	9597
1111	3693	9593
1112	3697	9590
1113	3700	9587
1114	3704	9584
1115	3707	9580
1116	3710	9577
1117	3714	9574
1118	3717	9571
1119	3720	9568
1120	3724	9564
1121	3727	9561
1122	3731	9558
1123	3734	9555
1124	3737	9552
1125	3741	9549
1126	3744	9545
1127	3747	9542
1128	3751	9539
1129	3754	9536
1130	3758	9533
1131	3761	9530
1132	3764	9527
1133	3768	9523
1134	3772	9521
1135	3775	9518
1136	3778	9515
1137	3782	9511
1138	3785	9508
1139	3788	9505
1140	3792	9503
1141	3796	9500
1142	3799	9496
1143	3802	9493
1144	3806	9490
1145	3809	9487
1146	3813	9484
1147	3816	9481
1148	3819	9478
1149	3823	9475
1150	3826	9471
1151	3830	9468
1152	3833	9465
1153	3836	9462
1154	3840	9460
1155	3844	9457
1156	3847	9454
1157	3850	9450
1158	3854	9447
1159	3857	9444
1160	3860	9441
1161	3864	9438
1162	3867	9435
1163	3871	9431
1164	3874	9428
1165	3877	9425
1166	3881	9422
1167	3884	9418
1168	3887	9415
1169	3891	9412
1170	3894	9409
1171	3898	9406
1172	3901	9402
1173	3904	9399
1174	3908	9396
1175	3911	9393
1176	3915	9390
1177	3918	9387
1178	3921	9384
1179	3925	9380
1180	3928	9377
1181	3932	9374
1182	3935	9371
1183	3938	9368
1184	3942	9364
1185	3945	9361
1186	3948	9358
1187	3952	9355
1188	3955	9351
1189	3959	9348
1190	3962	9345
1191	3965	9342
1192	3969	9338
1193	3972	9335
1194	3975	9332
1195	3979	9329
1196	3982	9325
1197	3985	9322
1198	3989	9319
1199	3992	9316
1200	3996	9312
1201	3999	9309
1202	4002	9306
1203	4006	9303
1204	4009	9300
1205	4012	9296
1206	4016	9293
1207	4019	9290
1208	4022	9287
1209	4026	9283
1210	4029	9281
1211	4033	9277
1212	4036	9274
1213	4039	9271
1214	4043	9267
1215	4046	9265
1216	4050	9261
1217	4053	9258
1218	4056	9255
1219	4060	9252
1220	4063	9249
1221	4067	9246
1222	4070	9242
1223	4073	9239
1224	4077	9236
1225	4080	9232
1226	4083	9229
1227	4087	9226
1228	4090	9223
1229	4094	9219
1230	4097	9216
1231	4100	9213
1232	4104	9210
1233	4107	9206
1234	4111	9204
1235	4114	9200
1236	4117	9197
1237	4121	9194
1238	4124	9191
1239	4127	9187
1240	4131	9184
1241	4134	9181
1242	4138	9178
1243	4141	9175
1244	4144	9171
1245	4148	9168
1246	4151	9165
1247	4154	9162
1248	4158	9158
1249	4161	9155
1250	4165	9152
1251	4168	9149
1252	4171	9145
1253	4175	9142
1254	4178	9139
1255	4181	9136
1256	4185	9133
1257	4188	9130
1258	4192	9127
1259	4195	9123
1260	4198	9120
1261	4202	9117
1262	4205	9113
1263	4209	9110
1264	4212	9107
1265	4215	9104
1266	4219	9100
1267	4222	9097
1268	4225	9094
1269	4229	9090
1270	4232	9087
1271	4235	9084
1272	4239	9081
1273	4242	9078
1274	4246	9074
1275	4249	9071
1276	4252	9068
1277	4256	9064
1278	4259	9061
1279	4262	9058
1280	4266	9055
1281	4269	9052
1282	4272	9048
1283	4276	9045
1284	4279	9042
1285	4283	9039
1286	4286	9035
1287	4289	9032
1288	4293	9029
1289	4296	9026
1290	4300	9023
1291	4303	9020
1292	4306	9016
1293	4310	9013
1294	4313	9010
1295	4317	9007
1296	4320	9004
1297	4323	9001
1298	4327	8997
1299	4330	8994
1300	4334	8991
1301	4337	8988
1302	4340	8985
1303	4344	8982
1304	4348	8979
1305	4351	8976
1306	4354	8972
1307	4358	8969
1308	4361	8966
1309	4364	8963
1310	4368	8960
1311	4371	8956
1312	4375	8953
1313	4378	8950
1314	4381	8947
1315	4385	8943
1316	4388	8940
1317	4392	8937
1318	4395	8934
1319	4398	8930
1320	4402	8927
1321	4405	8924
1322	4408	8921
1323	4412	8918
1324	4415	8914
1325	4419	8911
1326	4422	8909
1327	4426	8906
1328	4429	8902
1329	4433	8899
1330	4436	8896
1331	4440	8893
1332	4443	8890
1333	4446	8886
1334	4450	8883
1335	4453	8881
1336	4457	8877
1337	4460	8874
1338	4463	8871
1339	4467	8868
1340	4470	8864
1341	4474	8861
1342	4477	8858
1343	4480	8855
1344	4484	8851
1345	4487	8848
1346	4491	8845
1347	4494	8842
1348	4497	8839
1349	4501	8835
1350	4504	8832
1351	4508	8829
1352	4511	8826
1353	4514	8822
1354	4518	8819
1355	4521	8816
1356	4525	8813
1357	4528	8810
1358	4531	8806
1359	4535	8803
1360	4538	8800
1361	4541	8797
1362	4545	8793
1363	4548	8790
1364	4551	8787
1365	4555	8783
1366	4558	8780
1367	4561	8777
1368	4565	8773
1369	4568	8770
1370	4572	8767
1371	4575	8764
1372	4578	8760
1373	4582	8757
1374	4585	8754
1375	4589	8751
1376	4592	8747
1377	4596	8745
1378	4599	8742
1379	4602	8739
1380	4606	8735
1381	4609	8732
1382	4613	8729
1383	4616	8725
1384	4619	8722
1385	4623	8719
1386	4626	8716
1387	4629	8712
1388	4633	8710
1389	4637	8706
1390	4640	8703
1391	4643	8700
1392	4647	8697
1393	4650	8694
1394	4654	8691
1395	4657	8687
1396	4660	8684
1397	4664	8681
1398	4665	8674
1399	4669	8671
1400	4672	8667
1401	4675	8664
1402	4679	8661
1403	4682	8658
1404	4685	8654
1405	4689	8651
1406	4692	8648
1407	4696	8644
1408	4699	8641
1409	4702	8638
1410	4706	8635
1411	4709	8632
1412	4712	8628
1413	4716	8625
1414	4719	8622
1415	4723	8618
1416	4726	8615
1417	4729	8612
1418	4733	8609
1419	4736	8605
1420	4739	8602
1421	4743	8599
1422	4746	8596
1423	4749	8592
1424	4753	8589
1425	4756	8586
1426	4760	8582
1427	4763	8580
1428	4767	8577
1429	4770	8573
1430	4774	8570
1431	4777	8567
1432	4780	8564
1433	4784	8560
1434	4787	8557
1435	4790	8554
1436	4794	8551
1437	4797	8547
1438	4801	8544
1439	4804	8541
1440	4808	8538
1441	4811	8535
1442	4814	8532
1443	4818	8528
1444	4821	8525
1445	4825	8522
1446	4828	8519
1447	4831	8515
1448	4835	8512
1449	4838	8509
1450	4842	8506
1451	4845	8502
1452	4848	8499
1453	4852	8496
1454	4855	8492
1455	4858	8489
1456	4862	8486
1457	4865	8483
1458	4869	8479
1459	4872	8476
1460	4875	8473
1461	4879	8470
1462	4882	8467
1463	4886	8463
1464	4889	8460
1465	4890	8453
1466	4894	8450
1467	4897	8447
1468	4900	8444
1469	4904	8440
1470	4907	8437
1471	4911	8434
1472	4914	8431
1473	4917	8427
1474	4921	8424
1475	4924	8421
1476	4927	8417
1477	4931	8414
1478	4934	8411
1479	4937	8407
1480	4941	8404
1481	4944	8401
1482	4948	8397
1483	4951	8394
1484	4954	8391
1485	4958	8388
1486	4961	8384
1487	4964	8381
1488	4968	8378
1489	4971	8375
1490	4975	8371
1491	4978	8368
1492	4981	8365
1493	4985	8362
1494	4988	8358
1495	4992	8355
1496	4995	8352
1497	4998	8349
1498	5002	8346
1499	5005	8342
1500	5009	8339
1501	5012	8336
1502	5015	8333
1503	5019	8329
1504	5022	8326
1505	5026	8323
1506	5029	8320
1507	5032	8316
1508	5036	8313
1509	5039	8310
1510	5043	8307
1511	5046	8303
1512	5049	8300
1513	5053	8297
1514	5056	8294
1515	5060	8291
1516	5063	8287
1517	5066	8284
1518	5070	8281
1519	5073	8278
1520	5077	8274
1521	5080	8272
1522	5084	8268
1523	5087	8265
1524	5090	8262
1525	5094	8259
1526	5097	8255
1527	5101	8252
1528	5104	8249
1529	5107	8246
1530	5111	8242
1531	5114	8239
1532	5118	8236
1533	5121	8233
1534	5125	8230
1535	5128	8226
1536	5131	8223
1537	5135	8220
1538	5138	8217
1539	5141	8213
1540	5145	8210
1541	5148	8207
1542	5152	8203
1543	5155	8201
1544	5159	8197
1545	5162	8194
1546	5165	8191
1547	5169	8188
1548	5173	8185
1549	5176	8182
1550	5179	8178
1551	5183	8175
1552	5186	8172
1553	5190	8169
1554	5193	8165
1555	5196	8162
1556	5200	8159
1557	5203	8156
1558	5206	8152
1559	5210	8149
1560	5213	8146
1561	5216	8142
1562	5220	8139
1563	5223	8136
1564	5227	8132
1565	5230	8129
1566	5233	8126
1567	5237	8123
1568	5240	8119
1569	5244	8116
1570	5247	8113
1571	5251	8110
1572	5254	8107
1573	5257	8103
1574	5261	8100
1575	5264	8097
1576	5267	8093
1577	5271	8090
1578	5274	8087
1579	5277	8083
1580	5281	8080
1581	5284	8077
1582	5288	8074
1583	5291	8070
1584	5294	8067
1585	5298	8064
1586	5301	8060
1587	5304	8057
1588	5308	8054
1589	5311	8051
1590	5315	8047
1591	5318	8044
1592	5321	8041
1593	5325	8038
1594	5329	8035
1595	5332	8031
1596	5335	8028
1597	5339	8025
1598	5342	8022
1599	5346	8019
1600	5349	8015
1601	5352	8012
1602	5356	8009
1603	5359	8006
1604	5363	8002
1605	5366	7999
1606	5369	7996
1607	5373	7992
1608	5376	7989
1609	5379	7986
1610	5383	7983
1611	5386	7979
1612	5390	7976
1613	5393	7973
1614	5396	7969
1615	5400	7966
1616	5403	7963
1617	5406	7959
1618	5410	7956
1619	5413	7953
1620	5416	7949
1621	5420	7946
1622	5423	7943
1623	5426	7939
1624	5430	7936
1625	5433	7933
1626	5437	7929
1627	5440	7926
1628	5443	7923
1629	5447	7920
1630	5450	7917
1631	5454	7913
1632	5457	7910
1633	5460	7907
1634	5464	7903
1635	5467	7900
1636	5470	7897
1637	5474	7893
1638	5477	7890
1639	5481	7887
1640	5484	7884
1641	5487	7880
1642	5491	7877
1643	5494	7874
1644	5498	7871
1645	5501	7867
1646	5504	7864
1647	5508	7861
1648	5511	7857
1649	5514	7854
1650	5518	7851
1651	5521	7847
1652	5525	7844
1653	5528	7841
1654	5531	7838
1655	5535	7834
1656	5538	7831
1657	5541	7828
1658	5545	7824
1659	5548	7821
1660	5551	7818
1661	5555	7814
1662	5558	7811
1663	5561	7808
1664	5565	7804
1665	5568	7801
1666	5572	7798
1667	5575	7794
1668	5578	7791
1669	5582	7788
1670	5585	7785
1671	5589	7782
1672	5592	7778
1673	5595	7775
1674	5599	7772
1675	5602	7768
1676	5606	7765
1677	5609	7762
1678	5612	7758
1679	5616	7755
1680	5619	7752
1681	5622	7749
1682	5626	7745
1683	5629	7742
1684	5633	7739
1685	5636	7735
1686	5639	7732
1687	5643	7729
1688	5646	7726
1689	5650	7722
1690	5653	7719
1691	5656	7716
1692	5660	7713
1693	5664	7710
1694	5667	7707
1695	5671	7704
1696	5674	7701
1697	5678	7697
